,required,required,required,required,required,optional,optional,repeated,required,required,required,repeated,required,required,required,required,required,repeated,required,repeated,required,required,required,required,required,required,required,required,required,required,required,required,required,optional,optional
,10030031,,1003003,1,22,0,0,0,24000,0,0,100300301;100300302,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10030041,,1003004,1,23,0,0,0,24000,0,1,100300401,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10030051,,1003005,1,24,0,0,0,24000,0,0,100300501,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10030061,,1003006,1,30,0,0,0,24000,0,0,100300601,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10031011,,1003101,1,11,0,0,0,0,0,0,100310101;100310102,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10031021,,1003102,1,12,0,0,0,0,0,0,100310201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10031031,,1003103,1,13,0,0,0,0,0,0,100310301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10031101,,1003110,1,14,0,0,0,0,0,0,100311001;100311002,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10031111,,1003111,1,15,0,0,0,0,0,0,100311101;100311102;100311103,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10031121,,1003112,1,30,0,0,0,0,0,1,100311201;100311202;100311203,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10031311,,1003131,1,30,0,0,0,0,0,1,100311201;100311202;100311203,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10032011,,1003201,1,11,0,0,0,0,0,0,100320101;100320102,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10032021,,1003202,1,12,0,0,0,0,0,0,100320201;100320202,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10033011,,1003301,1,11,0,0,0,0,0,0,100330101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10033021,,1003302,1,12,0,0,0,0,0,0,100330201;100330202,0,0,0,0,0,800011,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10033031,,1003303,1,13,0,0,0,0,0,0,100330301;100330302;100330303,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10034011,,1003401,1,11,0,0,0,0,0,0,100340101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10034021,,1003402,1,12,0,0,0,0,0,0,100340201;100340202,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10035011,,1003501,1,11,0,0,0,0,0,0,100350101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10035021,,1003502,1,12,0,0,0,0,0,0,100350201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10035031,,1003503,1,13,0,0,0,0,0,0,100350301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10035041,,1003504,1,14,0,0,0,0,0,0,100350401;100350402,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10036011,,1003601,1,11,0,0,0,0,0,0,100360101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10036021,,1003602,1,12,0,0,0,0,0,0,100360201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10036031,,1003603,1,13,0,0,0,0,0,0,100360301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10036041,,1003604,1,14,0,0,0,0,0,0,100360401,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10037011,,1003701,1,11,0,0,0,0,0,0,100370101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10037021,,1003702,1,12,0,0,0,0,0,0,100370201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10037031,,1003703,1,13,0,0,0,0,0,0,100370301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10037041,,1003704,1,14,0,0,0,0,0,0,100370401,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10038011,,1003801,1,11,0,0,0,0,0,0,100380101;100380102;100380103,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10038021,,1003802,1,12,0,0,0,0,0,0,100380201;100380202;100380203,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10039011,,1003901,1,11,0,0,0,0,0,0,100390101;100390102,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10039021,,1003902,1,12,0,0,0,0,0,0,100390201;100390202;100390203,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10039031,,1003903,1,13,0,0,0,0,0,0,100390301;100390302;100390303,0,0,0,0,0,800005,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10040011,,1004001,1,11,0,0,0,0,0,0,100400101;100400102,0,0,0,0,0,800006,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10040021,,1004002,1,12,0,0,0,0,0,0,100400201;100400202,0,0,0,0,0,800006,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10041011,,1004101,1,11,0,0,0,0,0,0,100410101;100410102,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10041021,,1004102,1,12,0,0,0,0,0,0,100410201;100410202;100410203,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10042011,,1004201,1,11,0,0,0,0,0,0,100420101;100420102,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10042021,,1004202,1,12,0,0,0,0,0,0,100420201;100420202,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10042031,,1004203,1,13,0,0,0,0,0,0,100420301;100420302,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10043011,,1004301,1,11,0,0,0,0,0,0,100430101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10043021,,1004302,1,12,0,0,0,0,0,0,100430201;100430202,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10044011,,1004401,1,11,0,0,0,0,0,0,100440101;100440102,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10044021,,1004402,1,12,0,0,0,0,0,0,100440201;100440202,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10045011,,1004501,1,11,0,0,0,0,0,0,100450101;100450102,0,0,0,0,0,800006,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10045021,,1004502,1,12,0,0,0,0,0,0,100450201;100450202,0,0,0,0,0,800006,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10046011,,1004601,1,11,0,0,0,0,0,0,100460101;100460102;100460103,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10046021,,1004602,1,12,0,0,0,0,0,0,100460201;100460202,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10047011,,1004701,1,11,0,0,0,0,0,0,100470101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10047021,,1004702,1,12,0,0,0,0,0,0,100470201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10048011,,1004801,1,11,0,0,0,0,0,0,100480101;100480102,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10048021,,1004802,1,12,0,0,0,0,0,0,100480201;100480202,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10049011,,1004901,1,11,0,0,0,0,0,0,100490101;100490102,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10049021,,1004902,1,12,0,0,0,0,0,0,100490201;100490202;100490203,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10050011,,1005001,1,11,0,0,0,0,0,0,100500101;100500102,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10050021,,1005002,1,12,0,0,0,0,0,0,100500201;100500202,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10051011,,1005101,1,11,0,0,0,0,0,0,100510101;100510102,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10051021,,1005102,1,12,0,0,0,0,0,0,100510201;100510202,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10052011,,1005201,1,11,0,0,0,0,0,0,100520101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10052021,,1005202,1,12,0,0,0,0,0,0,100520201;100520202,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10052031,,1005203,1,13,0,0,0,0,0,0,100520301;100520302;100520303,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10053011,,1005301,1,11,0,0,0,0,0,0,100530101;100530102,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10053021,,1005302,1,12,0,0,0,0,0,0,100530201;100530202;100530203,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10054011,,1005401,1,11,0,0,0,0,0,0,100540101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10054021,,1005402,1,12,0,0,0,0,0,0,100540201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10054031,,1005403,1,13,0,0,0,0,0,0,100540301;100540302,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10055011,,1005501,1,11,0,0,0,0,0,0,100550101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10055021,,1005502,1,12,0,0,0,0,0,0,100550201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10056011,,1005601,1,11,0,0,0,0,0,0,100560101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10056021,,1005602,1,12,0,0,0,0,0,0,100560201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,107011,,10701,1,11,0,0,0,0,0,0,1070101,0,0,0,0,0,,0,,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0
,107021,,10702,1,12,0,0,0,0,0,0,1070201,0,0,0,0,0,,0,,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0
,107031,,10703,1,21,0,0,0,24000,0,0,1070301,0,0,0,0,0,,0,10701;10702,0,0,150,1,0,0,0,0,0,0,0,0,0,0,0
,107041,,10704,1,22,0,0,0,30000,0,0,1070401,0,0,0,0,0,,0,10705;10704,0,0,150,1,0,0,0,0,0,0,0,0,0,0,0
,107051,,10705,1,23,0,0,0,45000,0,0,1070501,0,0,0,0,0,,0,10707;10706,0,0,200,1,0,0,0,0,0,0,0,0,0,0,0
,107061,,10706,1,24,0,0,0,50000,0,0,1070601,0,0,0,0,0,103101,1,10710;10711,0,0,300,1,0,0,0,0,0,0,0,0,0,0,0
,107071,,10707,1,30,0,0,1,0,0,0,1070701,0,0,0,0,0,201401;201501;201601;201701,1,,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0
,107081,,10708,1,70,0,0,0,80000,0,0,1070801,0,0,0,0,0,,0,10717,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0
,107101,,10710,1,50,0,0,0,0,0,0,,0,0,0,0,0,,0,10730,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,107111,,10711,1,51,0,0,0,0,0,0,,0,0,0,0,0,,0,10731,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,107121,,10712,1,52,0,0,0,0,0,0,,0,0,0,0,0,,0,10732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,107131,,10713,1,53,0,0,0,0,0,0,,0,0,0,0,0,,0,10733,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,107032,,10703,2,21,0,0,0,24000,0,0,1070301,0,0,0,0,0,,0,10701;10766,0,0,150,1,10000,3030013,1,0,0,0,0,0,0,0,0
,107042,,10704,2,22,0,0,0,30000,0,0,1070401,0,0,0,0,0,,0,10705;10772,0,0,150,1,10000,3030013,1,0,0,0,0,0,0,0,0
,107052,,10705,2,23,0,0,0,45000,0,0,1070501,0,0,0,0,0,,0,10707;10778,0,0,200,1,10000,3030013,1,0,0,0,0,0,0,0,0
,107062,,10706,2,24,0,0,0,50000,0,0,1070601,0,0,0,0,0,103101,1,10710;10711,0,0,300,1,10000,3030013,1,0,0,0,0,0,0,0,0
,107072,,10707,2,30,0,0,1,0,0,0,1070701,0,0,0,0,0,201401;201501;201601;201701,1,,0,1000,0,1,10000,3030013,1,0,0,0,0,0,0,0,0
,107033,,10703,3,21,0,0,0,24000,0,0,1070301,0,0,0,0,0,,0,10701;10767,0,0,150,1,50000,3030013,3,0,0,0,0,0,0,0,0
,107043,,10704,3,22,0,0,0,30000,0,0,1070401,0,0,0,0,0,,0,10705;10773,0,0,150,1,50000,3030013,3,0,0,0,0,0,0,0,0
,107053,,10705,3,23,0,0,0,45000,0,0,1070501,0,0,0,0,0,,0,10707;10779,0,0,200,1,50000,3030013,3,0,0,0,0,0,0,0,0
,107063,,10706,3,24,0,0,0,50000,0,0,1070601,0,0,0,0,0,103101,1,10710;10711,0,0,300,1,50000,3030013,3,0,0,0,0,0,0,0,0
,107073,,10707,3,30,0,0,1,0,0,0,1070701,0,0,0,0,0,201401;201501;201601;201701,1,,0,1000,0,1,50000,3030013,3,0,0,0,0,0,0,0,0
,107034,,10703,4,21,0,0,0,24000,0,0,1070301,0,0,0,0,0,,0,10701;10768,0,0,150,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,107044,,10704,4,22,0,0,0,30000,0,0,1070401,0,0,0,0,0,,0,10705;10774,0,0,150,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,107054,,10705,4,23,0,0,0,45000,0,0,1070501,0,0,0,0,0,,0,10707;10780,0,0,200,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,107064,,10706,4,24,0,0,0,50000,0,0,1070601,0,0,0,0,0,103101,1,10710;10711,0,0,300,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,107074,,10707,4,30,0,0,1,0,0,0,1070701,0,0,0,0,0,201401;201501;201601;201701,1,,0,1000,0,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,107035,,10703,5,21,0,0,0,24000,0,0,1070301,0,0,0,0,0,,0,10701;10769,0,0,150,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,107045,,10704,5,22,0,0,0,30000,0,0,1070401,0,0,0,0,0,,0,10705;10775,0,0,150,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,107055,,10705,5,23,0,0,0,45000,0,0,1070501,0,0,0,0,0,,0,10707;10781,0,0,200,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,107065,,10706,5,24,0,0,0,50000,0,0,1070601,0,0,0,0,0,103101,1,10710;10711,0,0,300,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,107075,,10707,5,30,0,0,1,0,0,0,1070701,0,0,0,0,0,201401;201501;201601;201701,1,,0,1000,0,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,107036,,10703,6,21,0,0,0,24000,0,0,1070301,0,0,0,0,0,,0,10701;10770,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,107046,,10704,6,22,0,0,0,30000,0,0,1070401,0,0,0,0,0,,0,10705;10776,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,107056,,10705,6,23,0,0,0,45000,0,0,1070501,0,0,0,0,0,,0,10707;10782,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
,107066,,10706,6,24,0,0,0,50000,0,0,1070601,0,0,0,0,0,103101,1,10710;10711,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0
,107076,,10707,6,30,0,0,1,0,0,0,1070701,0,0,0,0,0,201401;201501;201601;201701,1,,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
,107037,,10703,7,21,0,0,0,24000,0,0,1070301,0,0,0,0,0,,0,10701;10771,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,107047,,10704,7,22,0,0,0,30000,0,0,1070401,0,0,0,0,0,,0,10705;10777,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,107057,,10705,7,23,0,0,0,45000,0,0,1070501,0,0,0,0,0,,0,10707;10783,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
,107067,,10706,7,24,0,0,0,50000,0,0,1070601,0,0,0,0,0,103101,1,10710;10711,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0
,107077,,10707,7,30,0,0,1,0,0,0,1070701,0,0,0,0,0,201401;201501;201601;201701,1,,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
,401011,,40101,1,11,0,0,0,0,0,0,4010101,0,0,0,0,0,,0,,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0
,401021,,40102,1,12,0,0,0,0,0,0,4010201,0,0,0,0,0,,0,,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0
,401031,,40103,1,21,0,0,0,24000,0,0,4010301,0,0,0,0,0,200902,1,40101,0,0,150,1,0,0,0,0,0,0,0,0,0,0,0
,401041,,40104,1,22,0,0,0,30000,0,0,4010401,0,0,0,0,0,102402,1,40103;40104,0,0,150,1,0,0,0,0,0,0,0,0,0,0,0
,401051,,40105,1,23,0,0,0,40000,0,0,4010501,0,0,0,0,0,,0,40106;40108;40110;40112,0,0,200,1,0,0,0,0,0,0,0,0,0,0,0
,401061,,40106,1,24,0,0,0,50000,0,0,4010601,0,0,0,0,0,200902,1,40113,0,0,300,1,0,0,0,0,0,0,0,0,0,0,0
,401071,,40107,1,30,0,0,1,0,0,1,4010701,0,0,0,0,0,200901,1,40116,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0
,401081,,40108,1,70,0,0,0,60000,0,0,,0,0,0,0,0,200901,1,40118,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0
,401101,,40110,1,50,0,0,0,0,0,0,,0,0,0,0,0,,0,40130,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,401111,,40111,1,51,0,0,0,0,0,0,,0,0,0,0,0,,0,40131,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,401121,,40112,1,52,0,0,0,0,0,0,,0,0,0,0,0,,0,40132,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,401131,,40113,1,53,0,0,0,0,0,0,,0,0,0,0,0,,0,40133;40134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,401032,,40103,2,21,0,0,0,24000,0,0,4010301,0,0,0,0,0,200902,1,40101,0,0,150,1,10000,3030013,1,0,0,0,0,0,0,0,0
,401042,,40104,2,22,0,0,0,30000,0,0,4010401,0,0,0,0,0,102402,1,40103;40104,0,0,150,1,10000,3030013,1,0,0,0,0,0,0,0,0
,401052,,40105,2,23,0,0,0,40000,0,0,4010501,0,0,0,0,0,,0,40106;40108;40110;40112,0,0,200,1,10000,3030013,1,0,0,0,0,0,0,0,0
,401062,,40106,2,24,0,0,0,50000,0,0,4010601,0,0,0,0,0,200902,1,40113,0,0,300,1,10000,3030013,1,0,0,0,0,0,0,0,0
,401072,,40107,2,30,0,0,1,0,0,1,4010701,0,0,0,0,0,200901,1,40116,0,1000,0,1,10000,3030013,1,0,0,0,0,0,0,0,0
,401033,,40103,3,21,0,0,0,24000,0,0,4010301,0,0,0,0,0,200902,1,40101,0,0,150,1,50000,3030013,3,0,0,0,0,0,0,0,0
,401043,,40104,3,22,0,0,0,30000,0,0,4010401,0,0,0,0,0,102402,1,40103;40104,0,0,150,1,50000,3030013,3,0,0,0,0,0,0,0,0
,401053,,40105,3,23,0,0,0,40000,0,0,4010501,0,0,0,0,0,,0,40106;40108;40110;40112,0,0,200,1,50000,3030013,3,0,0,0,0,0,0,0,0
,401063,,40106,3,24,0,0,0,50000,0,0,4010601,0,0,0,0,0,200902,1,40113,0,0,300,1,50000,3030013,3,0,0,0,0,0,0,0,0
,401073,,40107,3,30,0,0,1,0,0,1,4010701,0,0,0,0,0,200901,1,40116,0,1000,0,1,50000,3030013,3,0,0,0,0,0,0,0,0
,401034,,40103,4,21,0,0,0,24000,0,0,4010301,0,0,0,0,0,200902,1,40101,0,0,150,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,401044,,40104,4,22,0,0,0,30000,0,0,4010401,0,0,0,0,0,102402,1,40103;40104,0,0,150,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,401054,,40105,4,23,0,0,0,40000,0,0,4010501,0,0,0,0,0,,0,40106;40108;40110;40112,0,0,200,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,401064,,40106,4,24,0,0,0,50000,0,0,4010601,0,0,0,0,0,200902,1,40113,0,0,300,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,401074,,40107,4,30,0,0,1,0,0,1,4010701,0,0,0,0,0,200901,1,40116,0,1000,0,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,401035,,40103,5,21,0,0,0,24000,0,0,4010301,0,0,0,0,0,200902,1,40101,0,0,150,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,401045,,40104,5,22,0,0,0,30000,0,0,4010401,0,0,0,0,0,102402,1,40103;40104,0,0,150,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,401055,,40105,5,23,0,0,0,40000,0,0,4010501,0,0,0,0,0,,0,40106;40108;40110;40112,0,0,200,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,401065,,40106,5,24,0,0,0,50000,0,0,4010601,0,0,0,0,0,200902,1,40113,0,0,300,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,401075,,40107,5,30,0,0,1,0,0,1,4010701,0,0,0,0,0,200901,1,40116,0,1000,0,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,401036,,40103,6,21,0,0,0,24000,0,0,4010301,0,0,0,0,0,200902,1,40101,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,401046,,40104,6,22,0,0,0,30000,0,0,4010401,0,0,0,0,0,102402,1,40103;40104,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,401056,,40105,6,23,0,0,0,40000,0,0,4010501,0,0,0,0,0,,0,40106;40108;40110;40112,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
,401066,,40106,6,24,0,0,0,50000,0,0,4010601,0,0,0,0,0,200902,1,40113,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0
,401076,,40107,6,30,0,0,1,0,0,1,4010701,0,0,0,0,0,200901,1,40116,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
,401037,,40103,7,21,0,0,0,24000,0,0,4010301,0,0,0,0,0,200902,1,40101,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,401047,,40104,7,22,0,0,0,30000,0,0,4010401,0,0,0,0,0,102402,1,40103;40104,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,401057,,40105,7,23,0,0,0,40000,0,0,4010501,0,0,0,0,0,,0,40106;40108;40110;40112,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
,401067,,40106,7,24,0,0,0,50000,0,0,4010601,0,0,0,0,0,200902,1,40113,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0
,401077,,40107,7,30,0,0,1,0,0,1,4010701,0,0,0,0,0,200901,1,40116,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
,10057011,,1005701,1,11,0,0,0,0,0,0,100570101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10057021,,1005702,1,12,0,0,0,0,0,0,100570201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10057031,,1005703,1,13,0,0,0,0,0,1,100570301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10057041,,1005704,1,14,0,0,0,0,0,1,100570401,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10058011,,1005801,1,11,0,0,0,0,0,0,100580101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10058021,,1005802,1,12,0,0,0,0,0,0,100580201;100580202,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5000011,,500001,1,11,0,0,0,0,0,0,50000101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5000021,,500002,1,12,0,0,0,0,0,0,50000201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5001011,,500101,1,11,0,0,0,0,0,0,50010101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5001021,,500102,1,12,0,0,0,0,0,0,50010201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5002011,,500201,1,11,0,0,0,0,0,0,50020101;50020102;50020103,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5002021,,500202,1,12,0,0,0,0,0,0,50020201;50020202;50020203,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5003011,,500301,1,11,0,0,0,0,0,0,50030101;50030102;50030103,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5003021,,500302,1,12,0,0,0,0,0,0,50030201;50030202;50030203,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,8000011,,800001,1,11,0,0,0,0,0,0,80000101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,8000021,,800002,1,12,0,0,0,0,0,0,80000201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,8000031,,800003,1,13,0,0,0,0,0,0,80000301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,20107011,,2010701,1,30,0,0,0,0,0,1,1070701,0,0,0,0,0,,0,10713;10720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
