,required,optional,required,required,required,required,required,optional,optional,optional,optional,optional,optional,optional,optional,optional
,1509,,102,3,53,53,5,24000,2110001,10,2110002,3,2110003,1,0,0
,1510,,102,3,54,54,5,25000,2110001,10,2110002,3,2110003,1,0,0
,1511,,102,3,55,55,5,26000,2110001,10,2110002,3,2110003,1,0,0
,1512,,102,3,56,56,5,27000,2110001,10,2110002,3,2110003,2,0,0
,1513,,102,3,57,57,5,28000,2110001,10,2110002,3,2110003,2,0,0
,1514,,102,3,58,58,5,29000,2110001,10,2110002,3,2110003,2,0,0
,1515,,102,3,59,59,5,30000,2110001,10,2110002,3,2110003,2,0,0
,1516,,102,3,60,60,5,31000,2110001,10,2110002,3,2110003,2,0,0
,1517,,102,3,61,61,6,32000,2110001,10,2110002,4,2110003,3,0,0
,1518,,102,3,62,62,6,33000,2110001,10,2110002,4,2110003,3,0,0
,1519,,102,3,63,63,6,34000,2110001,10,2110002,4,2110003,3,0,0
,1520,,102,3,64,64,6,35000,2110001,10,2110002,4,2110003,3,0,0
,1521,,102,3,65,65,6,36000,2110001,10,2110002,4,2110003,3,0,0
,1522,,102,3,66,66,6,37000,2110001,10,2110002,4,2110003,4,2110004,1
,1523,,102,3,67,67,6,38000,2110001,10,2110002,4,2110003,4,2110004,1
,1524,,102,3,68,68,6,39000,2110001,10,2110002,4,2110003,4,2110004,1
,1525,,102,3,69,69,6,40000,2110001,10,2110002,4,2110003,4,2110004,1
,1526,,102,3,70,70,6,41000,2110001,10,2110002,4,2110003,4,2110004,1
,1527,,102,3,71,71,7,42000,2110001,10,2110002,6,2110003,5,2110004,2
,1528,,102,3,72,72,7,43000,2110001,10,2110002,6,2110003,5,2110004,2
,1529,,102,3,73,73,7,44000,2110001,10,2110002,6,2110003,5,2110004,2
,1530,,102,3,74,74,7,45000,2110001,10,2110002,6,2110003,5,2110004,2
,1531,,102,3,75,75,7,46000,2110001,10,2110002,6,2110003,5,2110004,2
,1532,,102,3,76,76,7,47000,2110001,10,2110002,6,2110003,6,2110004,3
,1533,,102,3,77,77,7,48000,2110001,10,2110002,6,2110003,6,2110004,3
,1534,,102,3,78,78,7,49000,2110001,10,2110002,6,2110003,6,2110004,3
,1535,,102,3,79,79,7,50000,2110001,10,2110002,6,2110003,6,2110004,3
,1536,,102,3,80,80,7,50000,2110001,10,2110002,6,2110003,6,2110004,3
,1537,,102,4,1,1,0,100,2110001,1,0,0,0,0,0,0
,1538,,102,4,2,2,0,200,2110001,1,0,0,0,0,0,0
,1539,,102,4,3,3,0,300,2110001,1,0,0,0,0,0,0
,1540,,102,4,4,4,0,400,2110001,1,0,0,0,0,0,0
,1541,,102,4,5,5,0,500,2110001,1,0,0,0,0,0,0
,1542,,102,4,6,6,0,600,2110001,1,0,0,0,0,0,0
,1543,,102,4,7,7,0,700,2110001,1,0,0,0,0,0,0
,1544,,102,4,8,8,0,800,2110001,1,0,0,0,0,0,0
,1545,,102,4,9,9,0,900,2110001,1,0,0,0,0,0,0
,1546,,102,4,10,10,0,1000,2110001,1,0,0,0,0,0,0
,1547,,102,4,11,11,1,1200,2110001,2,0,0,0,0,0,0
,1548,,102,4,12,12,1,1400,2110001,2,0,0,0,0,0,0
,1549,,102,4,13,13,1,1600,2110001,2,0,0,0,0,0,0
,1550,,102,4,14,14,1,1800,2110001,2,0,0,0,0,0,0
,1551,,102,4,15,15,1,2000,2110001,2,0,0,0,0,0,0
,1552,,102,4,16,16,1,2200,2110001,2,0,0,0,0,0,0
,1553,,102,4,17,17,1,2400,2110001,2,0,0,0,0,0,0
,1554,,102,4,18,18,1,2600,2110001,2,0,0,0,0,0,0
,1555,,102,4,19,19,1,2800,2110001,2,0,0,0,0,0,0
,1556,,102,4,20,20,1,3000,2110001,2,0,0,0,0,0,0
,1557,,102,4,21,21,2,3300,2110001,3,0,0,0,0,0,0
,1558,,102,4,22,22,2,3600,2110001,3,0,0,0,0,0,0
,1559,,102,4,23,23,2,3900,2110001,3,0,0,0,0,0,0
,1560,,102,4,24,24,2,4200,2110001,3,0,0,0,0,0,0
,1561,,102,4,25,25,2,4500,2110001,3,0,0,0,0,0,0
,1562,,102,4,26,26,2,4800,2110001,3,0,0,0,0,0,0
,1563,,102,4,27,27,2,5100,2110001,3,0,0,0,0,0,0
,1564,,102,4,28,28,2,5400,2110001,3,0,0,0,0,0,0
,1565,,102,4,29,29,2,5700,2110001,3,0,0,0,0,0,0
,1566,,102,4,30,30,2,6000,2110001,3,0,0,0,0,0,0
,1567,,102,4,31,31,3,6500,2110001,4,2110002,1,0,0,0,0
,1568,,102,4,32,32,3,7000,2110001,4,2110002,1,0,0,0,0
,1569,,102,4,33,33,3,7500,2110001,4,2110002,1,0,0,0,0
,1570,,102,4,34,34,3,8000,2110001,4,2110002,1,0,0,0,0
,1571,,102,4,35,35,3,8500,2110001,4,2110002,1,0,0,0,0
,1572,,102,4,36,36,3,9000,2110001,4,2110002,1,0,0,0,0
,1573,,102,4,37,37,3,9500,2110001,4,2110002,1,0,0,0,0
,1574,,102,4,38,38,3,10000,2110001,4,2110002,1,0,0,0,0
,1575,,102,4,39,39,3,10500,2110001,4,2110002,1,0,0,0,0
,1576,,102,4,40,40,3,11000,2110001,4,2110002,1,0,0,0,0
,1577,,102,4,41,41,4,12000,2110001,6,2110002,2,0,0,0,0
,1578,,102,4,42,42,4,13000,2110001,6,2110002,2,0,0,0,0
,1579,,102,4,43,43,4,14000,2110001,6,2110002,2,0,0,0,0
,1580,,102,4,44,44,4,15000,2110001,6,2110002,2,0,0,0,0
,1581,,102,4,45,45,4,16000,2110001,6,2110002,2,0,0,0,0
,1582,,102,4,46,46,4,17000,2110001,6,2110002,2,0,0,0,0
,1583,,102,4,47,47,4,18000,2110001,6,2110002,2,0,0,0,0
,1584,,102,4,48,48,4,19000,2110001,6,2110002,2,0,0,0,0
,1585,,102,4,49,49,4,20000,2110001,6,2110002,2,0,0,0,0
,1586,,102,4,50,50,4,21000,2110001,6,2110002,2,0,0,0,0
,1587,,102,4,51,51,5,22000,2110001,10,2110002,3,2110003,1,0,0
,1588,,102,4,52,52,5,23000,2110001,10,2110002,3,2110003,1,0,0
,1589,,102,4,53,53,5,24000,2110001,10,2110002,3,2110003,1,0,0
,1590,,102,4,54,54,5,25000,2110001,10,2110002,3,2110003,1,0,0
,1591,,102,4,55,55,5,26000,2110001,10,2110002,3,2110003,1,0,0
,1592,,102,4,56,56,5,27000,2110001,10,2110002,3,2110003,2,0,0
,1593,,102,4,57,57,5,28000,2110001,10,2110002,3,2110003,2,0,0
,1594,,102,4,58,58,5,29000,2110001,10,2110002,3,2110003,2,0,0
,1595,,102,4,59,59,5,30000,2110001,10,2110002,3,2110003,2,0,0
,1596,,102,4,60,60,5,31000,2110001,10,2110002,3,2110003,2,0,0
,1597,,102,4,61,61,6,32000,2110001,10,2110002,4,2110003,3,0,0
,1598,,102,4,62,62,6,33000,2110001,10,2110002,4,2110003,3,0,0
,1599,,102,4,63,63,6,34000,2110001,10,2110002,4,2110003,3,0,0
,1600,,102,4,64,64,6,35000,2110001,10,2110002,4,2110003,3,0,0
,1601,,102,4,65,65,6,36000,2110001,10,2110002,4,2110003,3,0,0
,1602,,102,4,66,66,6,37000,2110001,10,2110002,4,2110003,4,2110004,1
,1603,,102,4,67,67,6,38000,2110001,10,2110002,4,2110003,4,2110004,1
,1604,,102,4,68,68,6,39000,2110001,10,2110002,4,2110003,4,2110004,1
,1605,,102,4,69,69,6,40000,2110001,10,2110002,4,2110003,4,2110004,1
,1606,,102,4,70,70,6,41000,2110001,10,2110002,4,2110003,4,2110004,1
,1607,,102,4,71,71,7,42000,2110001,10,2110002,6,2110003,5,2110004,2
,1608,,102,4,72,72,7,43000,2110001,10,2110002,6,2110003,5,2110004,2
,1609,,102,4,73,73,7,44000,2110001,10,2110002,6,2110003,5,2110004,2
,1610,,102,4,74,74,7,45000,2110001,10,2110002,6,2110003,5,2110004,2
,1611,,102,4,75,75,7,46000,2110001,10,2110002,6,2110003,5,2110004,2
,1612,,102,4,76,76,7,47000,2110001,10,2110002,6,2110003,6,2110004,3
,1613,,102,4,77,77,7,48000,2110001,10,2110002,6,2110003,6,2110004,3
,1614,,102,4,78,78,7,49000,2110001,10,2110002,6,2110003,6,2110004,3
,1615,,102,4,79,79,7,50000,2110001,10,2110002,6,2110003,6,2110004,3
,1616,,102,4,80,80,7,50000,2110001,10,2110002,6,2110003,6,2110004,3
,1617,,102,1,0,0,0,0,0,0,0,0,0,0,0,0
,1618,,102,2,0,0,0,0,0,0,0,0,0,0,0,0
,1619,,102,3,0,0,0,0,0,0,0,0,0,0,0,0
,1620,,102,4,0,0,0,0,0,0,0,0,0,0,0,0
,1621,,103,1,1,1,0,100,2110001,1,0,0,0,0,0,0
,1622,,103,1,2,2,0,200,2110001,1,0,0,0,0,0,0
,1623,,103,1,3,3,0,300,2110001,1,0,0,0,0,0,0
,1624,,103,1,4,4,0,400,2110001,1,0,0,0,0,0,0
,1625,,103,1,5,5,0,500,2110001,1,0,0,0,0,0,0
,1626,,103,1,6,6,0,600,2110001,1,0,0,0,0,0,0
,1627,,103,1,7,7,0,700,2110001,1,0,0,0,0,0,0
,1628,,103,1,8,8,0,800,2110001,1,0,0,0,0,0,0
,1629,,103,1,9,9,0,900,2110001,1,0,0,0,0,0,0
,1630,,103,1,10,10,0,1000,2110001,1,0,0,0,0,0,0
,1631,,103,1,11,11,1,1200,2110001,2,0,0,0,0,0,0
,1632,,103,1,12,12,1,1400,2110001,2,0,0,0,0,0,0
,1633,,103,1,13,13,1,1600,2110001,2,0,0,0,0,0,0
,1634,,103,1,14,14,1,1800,2110001,2,0,0,0,0,0,0
,1635,,103,1,15,15,1,2000,2110001,2,0,0,0,0,0,0
,1636,,103,1,16,16,1,2200,2110001,2,0,0,0,0,0,0
,1637,,103,1,17,17,1,2400,2110001,2,0,0,0,0,0,0
,1638,,103,1,18,18,1,2600,2110001,2,0,0,0,0,0,0
,1639,,103,1,19,19,1,2800,2110001,2,0,0,0,0,0,0
,1640,,103,1,20,20,1,3000,2110001,2,0,0,0,0,0,0
,1641,,103,1,21,21,2,3300,2110001,3,0,0,0,0,0,0
,1642,,103,1,22,22,2,3600,2110001,3,0,0,0,0,0,0
,1643,,103,1,23,23,2,3900,2110001,3,0,0,0,0,0,0
,1644,,103,1,24,24,2,4200,2110001,3,0,0,0,0,0,0
,1645,,103,1,25,25,2,4500,2110001,3,0,0,0,0,0,0
,1646,,103,1,26,26,2,4800,2110001,3,0,0,0,0,0,0
,1647,,103,1,27,27,2,5100,2110001,3,0,0,0,0,0,0
,1648,,103,1,28,28,2,5400,2110001,3,0,0,0,0,0,0
,1649,,103,1,29,29,2,5700,2110001,3,0,0,0,0,0,0
,1650,,103,1,30,30,2,6000,2110001,3,0,0,0,0,0,0
,1651,,103,1,31,31,3,6500,2110001,4,2110002,1,0,0,0,0
,1652,,103,1,32,32,3,7000,2110001,4,2110002,1,0,0,0,0
,1653,,103,1,33,33,3,7500,2110001,4,2110002,1,0,0,0,0
,1654,,103,1,34,34,3,8000,2110001,4,2110002,1,0,0,0,0
,1655,,103,1,35,35,3,8500,2110001,4,2110002,1,0,0,0,0
,1656,,103,1,36,36,3,9000,2110001,4,2110002,1,0,0,0,0
,1657,,103,1,37,37,3,9500,2110001,4,2110002,1,0,0,0,0
,1658,,103,1,38,38,3,10000,2110001,4,2110002,1,0,0,0,0
,1659,,103,1,39,39,3,10500,2110001,4,2110002,1,0,0,0,0
,1660,,103,1,40,40,3,11000,2110001,4,2110002,1,0,0,0,0
,1661,,103,1,41,41,4,12000,2110001,6,2110002,2,0,0,0,0
,1662,,103,1,42,42,4,13000,2110001,6,2110002,2,0,0,0,0
,1663,,103,1,43,43,4,14000,2110001,6,2110002,2,0,0,0,0
,1664,,103,1,44,44,4,15000,2110001,6,2110002,2,0,0,0,0
,1665,,103,1,45,45,4,16000,2110001,6,2110002,2,0,0,0,0
,1666,,103,1,46,46,4,17000,2110001,6,2110002,2,0,0,0,0
,1667,,103,1,47,47,4,18000,2110001,6,2110002,2,0,0,0,0
,1668,,103,1,48,48,4,19000,2110001,6,2110002,2,0,0,0,0
,1669,,103,1,49,49,4,20000,2110001,6,2110002,2,0,0,0,0
,1670,,103,1,50,50,4,21000,2110001,6,2110002,2,0,0,0,0
,1671,,103,1,51,51,5,22000,2110001,10,2110002,3,2110003,1,0,0
,1672,,103,1,52,52,5,23000,2110001,10,2110002,3,2110003,1,0,0
,1673,,103,1,53,53,5,24000,2110001,10,2110002,3,2110003,1,0,0
,1674,,103,1,54,54,5,25000,2110001,10,2110002,3,2110003,1,0,0
,1675,,103,1,55,55,5,26000,2110001,10,2110002,3,2110003,1,0,0
,1676,,103,1,56,56,5,27000,2110001,10,2110002,3,2110003,2,0,0
,1677,,103,1,57,57,5,28000,2110001,10,2110002,3,2110003,2,0,0
,1678,,103,1,58,58,5,29000,2110001,10,2110002,3,2110003,2,0,0
,1679,,103,1,59,59,5,30000,2110001,10,2110002,3,2110003,2,0,0
,1680,,103,1,60,60,5,31000,2110001,10,2110002,3,2110003,2,0,0
,1681,,103,1,61,61,6,32000,2110001,10,2110002,4,2110003,3,0,0
,1682,,103,1,62,62,6,33000,2110001,10,2110002,4,2110003,3,0,0
,1683,,103,1,63,63,6,34000,2110001,10,2110002,4,2110003,3,0,0
,1684,,103,1,64,64,6,35000,2110001,10,2110002,4,2110003,3,0,0
,1685,,103,1,65,65,6,36000,2110001,10,2110002,4,2110003,3,0,0
,1686,,103,1,66,66,6,37000,2110001,10,2110002,4,2110003,4,2110004,1
,1687,,103,1,67,67,6,38000,2110001,10,2110002,4,2110003,4,2110004,1
,1688,,103,1,68,68,6,39000,2110001,10,2110002,4,2110003,4,2110004,1
,1689,,103,1,69,69,6,40000,2110001,10,2110002,4,2110003,4,2110004,1
,1690,,103,1,70,70,6,41000,2110001,10,2110002,4,2110003,4,2110004,1
,1691,,103,1,71,71,7,42000,2110001,10,2110002,6,2110003,5,2110004,2
,1692,,103,1,72,72,7,43000,2110001,10,2110002,6,2110003,5,2110004,2
,1693,,103,1,73,73,7,44000,2110001,10,2110002,6,2110003,5,2110004,2
,1694,,103,1,74,74,7,45000,2110001,10,2110002,6,2110003,5,2110004,2
,1695,,103,1,75,75,7,46000,2110001,10,2110002,6,2110003,5,2110004,2
,1696,,103,1,76,76,7,47000,2110001,10,2110002,6,2110003,6,2110004,3
,1697,,103,1,77,77,7,48000,2110001,10,2110002,6,2110003,6,2110004,3
,1698,,103,1,78,78,7,49000,2110001,10,2110002,6,2110003,6,2110004,3
,1699,,103,1,79,79,7,50000,2110001,10,2110002,6,2110003,6,2110004,3
,1700,,103,1,80,80,7,50000,2110001,10,2110002,6,2110003,6,2110004,3
,1701,,103,2,1,1,0,100,2110001,1,0,0,0,0,0,0
,1702,,103,2,2,2,0,200,2110001,1,0,0,0,0,0,0
,1703,,103,2,3,3,0,300,2110001,1,0,0,0,0,0,0
,1704,,103,2,4,4,0,400,2110001,1,0,0,0,0,0,0
,1705,,103,2,5,5,0,500,2110001,1,0,0,0,0,0,0
,1706,,103,2,6,6,0,600,2110001,1,0,0,0,0,0,0
,1707,,103,2,7,7,0,700,2110001,1,0,0,0,0,0,0
,1708,,103,2,8,8,0,800,2110001,1,0,0,0,0,0,0
,1709,,103,2,9,9,0,900,2110001,1,0,0,0,0,0,0
,1710,,103,2,10,10,0,1000,2110001,1,0,0,0,0,0,0
,1711,,103,2,11,11,1,1200,2110001,2,0,0,0,0,0,0
,1712,,103,2,12,12,1,1400,2110001,2,0,0,0,0,0,0
,1713,,103,2,13,13,1,1600,2110001,2,0,0,0,0,0,0
,1714,,103,2,14,14,1,1800,2110001,2,0,0,0,0,0,0
,1715,,103,2,15,15,1,2000,2110001,2,0,0,0,0,0,0
,1716,,103,2,16,16,1,2200,2110001,2,0,0,0,0,0,0
,1717,,103,2,17,17,1,2400,2110001,2,0,0,0,0,0,0
,1718,,103,2,18,18,1,2600,2110001,2,0,0,0,0,0,0
,1719,,103,2,19,19,1,2800,2110001,2,0,0,0,0,0,0
,1720,,103,2,20,20,1,3000,2110001,2,0,0,0,0,0,0
,1721,,103,2,21,21,2,3300,2110001,3,0,0,0,0,0,0
,1722,,103,2,22,22,2,3600,2110001,3,0,0,0,0,0,0
,1723,,103,2,23,23,2,3900,2110001,3,0,0,0,0,0,0
,1724,,103,2,24,24,2,4200,2110001,3,0,0,0,0,0,0
,1725,,103,2,25,25,2,4500,2110001,3,0,0,0,0,0,0
,1726,,103,2,26,26,2,4800,2110001,3,0,0,0,0,0,0
,1727,,103,2,27,27,2,5100,2110001,3,0,0,0,0,0,0
,1728,,103,2,28,28,2,5400,2110001,3,0,0,0,0,0,0
,1729,,103,2,29,29,2,5700,2110001,3,0,0,0,0,0,0
,1730,,103,2,30,30,2,6000,2110001,3,0,0,0,0,0,0
,1731,,103,2,31,31,3,6500,2110001,4,2110002,1,0,0,0,0
,1732,,103,2,32,32,3,7000,2110001,4,2110002,1,0,0,0,0
,1733,,103,2,33,33,3,7500,2110001,4,2110002,1,0,0,0,0
,1734,,103,2,34,34,3,8000,2110001,4,2110002,1,0,0,0,0
,1735,,103,2,35,35,3,8500,2110001,4,2110002,1,0,0,0,0
,1736,,103,2,36,36,3,9000,2110001,4,2110002,1,0,0,0,0
,1737,,103,2,37,37,3,9500,2110001,4,2110002,1,0,0,0,0
,1738,,103,2,38,38,3,10000,2110001,4,2110002,1,0,0,0,0
,1739,,103,2,39,39,3,10500,2110001,4,2110002,1,0,0,0,0
,1740,,103,2,40,40,3,11000,2110001,4,2110002,1,0,0,0,0
,1741,,103,2,41,41,4,12000,2110001,6,2110002,2,0,0,0,0
,1742,,103,2,42,42,4,13000,2110001,6,2110002,2,0,0,0,0
,1743,,103,2,43,43,4,14000,2110001,6,2110002,2,0,0,0,0
,1744,,103,2,44,44,4,15000,2110001,6,2110002,2,0,0,0,0
,1745,,103,2,45,45,4,16000,2110001,6,2110002,2,0,0,0,0
,1746,,103,2,46,46,4,17000,2110001,6,2110002,2,0,0,0,0
,1747,,103,2,47,47,4,18000,2110001,6,2110002,2,0,0,0,0
,1748,,103,2,48,48,4,19000,2110001,6,2110002,2,0,0,0,0
,1749,,103,2,49,49,4,20000,2110001,6,2110002,2,0,0,0,0
,1750,,103,2,50,50,4,21000,2110001,6,2110002,2,0,0,0,0
,1751,,103,2,51,51,5,22000,2110001,10,2110002,3,2110003,1,0,0
,1752,,103,2,52,52,5,23000,2110001,10,2110002,3,2110003,1,0,0
,1753,,103,2,53,53,5,24000,2110001,10,2110002,3,2110003,1,0,0
,1754,,103,2,54,54,5,25000,2110001,10,2110002,3,2110003,1,0,0
,1755,,103,2,55,55,5,26000,2110001,10,2110002,3,2110003,1,0,0
,1756,,103,2,56,56,5,27000,2110001,10,2110002,3,2110003,2,0,0
,1757,,103,2,57,57,5,28000,2110001,10,2110002,3,2110003,2,0,0
,1758,,103,2,58,58,5,29000,2110001,10,2110002,3,2110003,2,0,0
,1759,,103,2,59,59,5,30000,2110001,10,2110002,3,2110003,2,0,0
,1760,,103,2,60,60,5,31000,2110001,10,2110002,3,2110003,2,0,0
,1761,,103,2,61,61,6,32000,2110001,10,2110002,4,2110003,3,0,0
,1762,,103,2,62,62,6,33000,2110001,10,2110002,4,2110003,3,0,0
,1763,,103,2,63,63,6,34000,2110001,10,2110002,4,2110003,3,0,0
,1764,,103,2,64,64,6,35000,2110001,10,2110002,4,2110003,3,0,0
,1765,,103,2,65,65,6,36000,2110001,10,2110002,4,2110003,3,0,0
,1766,,103,2,66,66,6,37000,2110001,10,2110002,4,2110003,4,2110004,1
,1767,,103,2,67,67,6,38000,2110001,10,2110002,4,2110003,4,2110004,1
,1768,,103,2,68,68,6,39000,2110001,10,2110002,4,2110003,4,2110004,1
,1769,,103,2,69,69,6,40000,2110001,10,2110002,4,2110003,4,2110004,1
,1770,,103,2,70,70,6,41000,2110001,10,2110002,4,2110003,4,2110004,1
,1771,,103,2,71,71,7,42000,2110001,10,2110002,6,2110003,5,2110004,2
,1772,,103,2,72,72,7,43000,2110001,10,2110002,6,2110003,5,2110004,2
,1773,,103,2,73,73,7,44000,2110001,10,2110002,6,2110003,5,2110004,2
,1774,,103,2,74,74,7,45000,2110001,10,2110002,6,2110003,5,2110004,2
,1775,,103,2,75,75,7,46000,2110001,10,2110002,6,2110003,5,2110004,2
,1776,,103,2,76,76,7,47000,2110001,10,2110002,6,2110003,6,2110004,3
,1777,,103,2,77,77,7,48000,2110001,10,2110002,6,2110003,6,2110004,3
,1778,,103,2,78,78,7,49000,2110001,10,2110002,6,2110003,6,2110004,3
,1779,,103,2,79,79,7,50000,2110001,10,2110002,6,2110003,6,2110004,3
,1780,,103,2,80,80,7,50000,2110001,10,2110002,6,2110003,6,2110004,3
,1781,,103,3,1,1,0,100,2110001,1,0,0,0,0,0,0
,1782,,103,3,2,2,0,200,2110001,1,0,0,0,0,0,0
,1783,,103,3,3,3,0,300,2110001,1,0,0,0,0,0,0
,1784,,103,3,4,4,0,400,2110001,1,0,0,0,0,0,0
,1785,,103,3,5,5,0,500,2110001,1,0,0,0,0,0,0
,1786,,103,3,6,6,0,600,2110001,1,0,0,0,0,0,0
,1787,,103,3,7,7,0,700,2110001,1,0,0,0,0,0,0
,1788,,103,3,8,8,0,800,2110001,1,0,0,0,0,0,0
,1789,,103,3,9,9,0,900,2110001,1,0,0,0,0,0,0
,1790,,103,3,10,10,0,1000,2110001,1,0,0,0,0,0,0
,1791,,103,3,11,11,1,1200,2110001,2,0,0,0,0,0,0
,1792,,103,3,12,12,1,1400,2110001,2,0,0,0,0,0,0
,1793,,103,3,13,13,1,1600,2110001,2,0,0,0,0,0,0
,1794,,103,3,14,14,1,1800,2110001,2,0,0,0,0,0,0
,1795,,103,3,15,15,1,2000,2110001,2,0,0,0,0,0,0
,1796,,103,3,16,16,1,2200,2110001,2,0,0,0,0,0,0
,1797,,103,3,17,17,1,2400,2110001,2,0,0,0,0,0,0
,1798,,103,3,18,18,1,2600,2110001,2,0,0,0,0,0,0
,1799,,103,3,19,19,1,2800,2110001,2,0,0,0,0,0,0
,1800,,103,3,20,20,2,3000,2110001,2,0,0,0,0,0,0
,1801,,103,3,21,21,2,3300,2110001,3,0,0,0,0,0,0
,1802,,103,3,22,22,2,3600,2110001,3,0,0,0,0,0,0
,1803,,103,3,23,23,2,3900,2110001,3,0,0,0,0,0,0
,1804,,103,3,24,24,2,4200,2110001,3,0,0,0,0,0,0
,1805,,103,3,25,25,2,4500,2110001,3,0,0,0,0,0,0
,1806,,103,3,26,26,2,4800,2110001,3,0,0,0,0,0,0
,1807,,103,3,27,27,2,5100,2110001,3,0,0,0,0,0,0
,1808,,103,3,28,28,2,5400,2110001,3,0,0,0,0,0,0
,1809,,103,3,29,29,2,5700,2110001,3,0,0,0,0,0,0
,1810,,103,3,30,30,2,6000,2110001,3,0,0,0,0,0,0
,1811,,103,3,31,31,3,6500,2110001,4,2110002,1,0,0,0,0
,1812,,103,3,32,32,3,7000,2110001,4,2110002,1,0,0,0,0
,1813,,103,3,33,33,3,7500,2110001,4,2110002,1,0,0,0,0
,1814,,103,3,34,34,3,8000,2110001,4,2110002,1,0,0,0,0
,1815,,103,3,35,35,3,8500,2110001,4,2110002,1,0,0,0,0
,1816,,103,3,36,36,3,9000,2110001,4,2110002,1,0,0,0,0
,1817,,103,3,37,37,3,9500,2110001,4,2110002,1,0,0,0,0
,1818,,103,3,38,38,3,10000,2110001,4,2110002,1,0,0,0,0
,1819,,103,3,39,39,3,10500,2110001,4,2110002,1,0,0,0,0
,1820,,103,3,40,40,3,11000,2110001,4,2110002,1,0,0,0,0
,1821,,103,3,41,41,4,12000,2110001,6,2110002,2,0,0,0,0
,1822,,103,3,42,42,4,13000,2110001,6,2110002,2,0,0,0,0
,1823,,103,3,43,43,4,14000,2110001,6,2110002,2,0,0,0,0
,1824,,103,3,44,44,4,15000,2110001,6,2110002,2,0,0,0,0
,1825,,103,3,45,45,4,16000,2110001,6,2110002,2,0,0,0,0
,1826,,103,3,46,46,4,17000,2110001,6,2110002,2,0,0,0,0
,1827,,103,3,47,47,4,18000,2110001,6,2110002,2,0,0,0,0
,1828,,103,3,48,48,4,19000,2110001,6,2110002,2,0,0,0,0
,1829,,103,3,49,49,4,20000,2110001,6,2110002,2,0,0,0,0
,1830,,103,3,50,50,4,21000,2110001,6,2110002,2,0,0,0,0
,1831,,103,3,51,51,5,22000,2110001,10,2110002,3,2110003,1,0,0
,1832,,103,3,52,52,5,23000,2110001,10,2110002,3,2110003,1,0,0
,1833,,103,3,53,53,5,24000,2110001,10,2110002,3,2110003,1,0,0
,1834,,103,3,54,54,5,25000,2110001,10,2110002,3,2110003,1,0,0
,1835,,103,3,55,55,5,26000,2110001,10,2110002,3,2110003,1,0,0
,1836,,103,3,56,56,5,27000,2110001,10,2110002,3,2110003,2,0,0
,1837,,103,3,57,57,5,28000,2110001,10,2110002,3,2110003,2,0,0
,1838,,103,3,58,58,5,29000,2110001,10,2110002,3,2110003,2,0,0
,1839,,103,3,59,59,5,30000,2110001,10,2110002,3,2110003,2,0,0
,1840,,103,3,60,60,5,31000,2110001,10,2110002,3,2110003,2,0,0
,1841,,103,3,61,61,6,32000,2110001,10,2110002,4,2110003,3,0,0
,1842,,103,3,62,62,6,33000,2110001,10,2110002,4,2110003,3,0,0
,1843,,103,3,63,63,6,34000,2110001,10,2110002,4,2110003,3,0,0
,1844,,103,3,64,64,6,35000,2110001,10,2110002,4,2110003,3,0,0
,1845,,103,3,65,65,6,36000,2110001,10,2110002,4,2110003,3,0,0
,1846,,103,3,66,66,6,37000,2110001,10,2110002,4,2110003,4,2110004,1
,1847,,103,3,67,67,6,38000,2110001,10,2110002,4,2110003,4,2110004,1
,1848,,103,3,68,68,6,39000,2110001,10,2110002,4,2110003,4,2110004,1
,1849,,103,3,69,69,6,40000,2110001,10,2110002,4,2110003,4,2110004,1
,1850,,103,3,70,70,6,41000,2110001,10,2110002,4,2110003,4,2110004,1
,1851,,103,3,71,71,7,42000,2110001,10,2110002,6,2110003,5,2110004,2
,1852,,103,3,72,72,7,43000,2110001,10,2110002,6,2110003,5,2110004,2
,1853,,103,3,73,73,7,44000,2110001,10,2110002,6,2110003,5,2110004,2
,1854,,103,3,74,74,7,45000,2110001,10,2110002,6,2110003,5,2110004,2
,1855,,103,3,75,75,7,46000,2110001,10,2110002,6,2110003,5,2110004,2
,1856,,103,3,76,76,7,47000,2110001,10,2110002,6,2110003,6,2110004,3
,1857,,103,3,77,77,7,48000,2110001,10,2110002,6,2110003,6,2110004,3
,1858,,103,3,78,78,7,49000,2110001,10,2110002,6,2110003,6,2110004,3
,1859,,103,3,79,79,7,50000,2110001,10,2110002,6,2110003,6,2110004,3
,1860,,103,3,80,80,7,50000,2110001,10,2110002,6,2110003,6,2110004,3
,1861,,103,4,1,1,0,100,2110001,1,0,0,0,0,0,0
,1862,,103,4,2,2,0,200,2110001,1,0,0,0,0,0,0
,1863,,103,4,3,3,0,300,2110001,1,0,0,0,0,0,0
,1864,,103,4,4,4,0,400,2110001,1,0,0,0,0,0,0
,1865,,103,4,5,5,0,500,2110001,1,0,0,0,0,0,0
,1866,,103,4,6,6,0,600,2110001,1,0,0,0,0,0,0
,1867,,103,4,7,7,0,700,2110001,1,0,0,0,0,0,0
,1868,,103,4,8,8,0,800,2110001,1,0,0,0,0,0,0
,1869,,103,4,9,9,0,900,2110001,1,0,0,0,0,0,0
,1870,,103,4,10,10,0,1000,2110001,1,0,0,0,0,0,0
,1871,,103,4,11,11,1,1200,2110001,2,0,0,0,0,0,0
,1872,,103,4,12,12,1,1400,2110001,2,0,0,0,0,0,0
