,required,required,optional,required,required,required,required,optional,optional,optional,optional,optional,optional,optional,optional,optional
,3638,302,,1,73,73,7,12900,2110002,3,2110304,2,0,0,0,0
,3639,302,,1,74,74,7,13200,2110002,3,2110304,2,0,0,0,0
,3640,302,,1,75,75,7,13500,2110002,3,2110304,2,0,0,0,0
,3641,302,,1,76,76,7,13800,2110002,4,2110304,3,0,0,0,0
,3642,302,,1,77,77,7,14100,2110002,4,2110304,3,0,0,0,0
,3643,302,,1,78,78,7,14400,2110002,4,2110304,3,0,0,0,0
,3644,302,,1,79,79,7,14700,2110002,4,2110304,3,0,0,0,0
,3645,302,,1,80,80,7,15000,2110002,4,2110304,3,0,0,0,0
,3687,302,,2,41,41,4,4200,2110001,5,2110102,3,0,0,0,0
,3688,302,,2,42,42,4,4400,2110001,5,2110102,3,0,0,0,0
,3689,302,,2,43,43,4,4600,2110001,5,2110102,3,0,0,0,0
,3690,302,,2,44,44,4,4800,2110001,5,2110102,3,0,0,0,0
,3691,302,,2,45,45,4,5000,2110001,5,2110102,5,0,0,0,0
,3692,302,,2,46,46,4,5200,2110001,5,2110102,5,0,0,0,0
,3693,302,,2,47,47,4,5400,2110001,5,2110102,5,0,0,0,0
,3694,302,,2,48,48,4,5600,2110001,5,2110102,5,0,0,0,0
,3695,302,,2,49,49,4,5800,2110001,5,2110102,5,0,0,0,0
,3696,302,,2,50,50,4,6000,2110001,5,2110102,5,0,0,0,0
,3697,302,,2,51,51,5,6300,2110002,1,2110103,2,0,0,0,0
,3698,302,,2,52,52,5,6600,2110002,1,2110103,2,0,0,0,0
,3699,302,,2,53,53,5,6900,2110002,1,2110103,2,0,0,0,0
,3700,302,,2,54,54,5,7200,2110002,1,2110103,2,0,0,0,0
,3701,302,,2,55,55,5,7500,2110002,1,2110103,2,0,0,0,0
,3702,302,,2,56,56,5,7800,2110002,2,2110103,2,0,0,0,0
,3703,302,,2,57,57,5,8100,2110002,2,2110103,2,0,0,0,0
,3704,302,,2,58,58,5,8400,2110002,2,2110103,2,0,0,0,0
,3705,302,,2,59,59,5,8700,2110002,2,2110103,2,0,0,0,0
,3706,302,,2,60,60,5,9000,2110002,2,2110103,2,0,0,0,0
,3707,302,,2,61,61,6,9300,2110002,2,2110103,3,0,0,0,0
,3708,302,,2,62,62,6,9600,2110002,2,2110103,3,0,0,0,0
,3709,302,,2,63,63,6,9900,2110002,2,2110103,3,0,0,0,0
,3710,302,,2,64,64,6,10200,2110002,2,2110103,3,0,0,0,0
,3711,302,,2,65,65,6,10500,2110002,2,2110103,3,0,0,0,0
,3712,302,,2,66,66,6,10800,2110002,3,2110103,3,0,0,0,0
,3713,302,,2,67,67,6,11100,2110002,3,2110103,3,0,0,0,0
,3714,302,,2,68,68,6,11400,2110002,3,2110103,3,0,0,0,0
,3715,302,,2,69,69,6,11700,2110002,3,2110103,3,0,0,0,0
,3716,302,,2,70,70,6,12000,2110002,3,2110103,3,0,0,0,0
,3717,302,,2,71,71,7,12300,2110002,3,2110104,2,0,0,0,0
,3718,302,,2,72,72,7,12600,2110002,3,2110104,2,0,0,0,0
,3719,302,,2,73,73,7,12900,2110002,3,2110104,2,0,0,0,0
,3720,302,,2,74,74,7,13200,2110002,3,2110104,2,0,0,0,0
,3721,302,,2,75,75,7,13500,2110002,3,2110104,2,0,0,0,0
,3722,302,,2,76,76,7,13800,2110002,4,2110104,3,0,0,0,0
,3723,302,,2,77,77,7,14100,2110002,4,2110104,3,0,0,0,0
,3724,302,,2,78,78,7,14400,2110002,4,2110104,3,0,0,0,0
,3725,302,,2,79,79,7,14700,2110002,4,2110104,3,0,0,0,0
,3726,302,,2,80,80,7,15000,2110002,4,2110104,3,0,0,0,0
,3768,302,,3,41,41,4,4200,2110001,5,2110402,3,2110102,1,0,0
,3769,302,,3,42,42,4,4400,2110001,5,2110402,3,2110102,1,0,0
,3770,302,,3,43,43,4,4600,2110001,5,2110402,3,2110102,1,0,0
,3771,302,,3,44,44,4,4800,2110001,5,2110402,3,2110102,1,0,0
,3772,302,,3,45,45,4,5000,2110001,5,2110402,5,2110102,2,0,0
,3773,302,,3,46,46,4,5200,2110001,5,2110402,5,2110102,2,0,0
,3774,302,,3,47,47,4,5400,2110001,5,2110402,5,2110102,2,0,0
,3775,302,,3,48,48,4,5600,2110001,5,2110402,5,2110102,2,0,0
,3776,302,,3,49,49,4,5800,2110001,5,2110402,5,2110102,2,0,0
,3777,302,,3,50,50,4,6000,2110001,5,2110402,5,2110102,2,0,0
,3778,302,,3,51,51,5,6300,2110002,1,2110403,2,2110103,1,0,0
,3779,302,,3,52,52,5,6600,2110002,1,2110403,2,2110103,1,0,0
,3780,302,,3,53,53,5,6900,2110002,1,2110403,2,2110103,1,0,0
,3781,302,,3,54,54,5,7200,2110002,1,2110403,2,2110103,1,0,0
,3782,302,,3,55,55,5,7500,2110002,1,2110403,2,2110103,1,0,0
,3783,302,,3,56,56,5,7800,2110002,2,2110403,2,2110103,1,0,0
,3784,302,,3,57,57,5,8100,2110002,2,2110403,2,2110103,1,0,0
,3785,302,,3,58,58,5,8400,2110002,2,2110403,2,2110103,1,0,0
,3786,302,,3,59,59,5,8700,2110002,2,2110403,2,2110103,1,0,0
,3787,302,,3,60,60,5,9000,2110002,2,2110403,2,2110103,1,0,0
,3788,302,,3,61,61,6,9300,2110002,2,2110403,3,2110103,1,0,0
,3789,302,,3,62,62,6,9600,2110002,2,2110403,3,2110103,1,0,0
,3790,302,,3,63,63,6,9900,2110002,2,2110403,3,2110103,1,0,0
,3791,302,,3,64,64,6,10200,2110002,2,2110403,3,2110103,1,0,0
,3792,302,,3,65,65,6,10500,2110002,2,2110403,3,2110103,1,0,0
,3793,302,,3,66,66,6,10800,2110002,3,2110403,3,2110103,1,0,0
,3794,302,,3,67,67,6,11100,2110002,3,2110403,3,2110103,1,0,0
,3795,302,,3,68,68,6,11400,2110002,3,2110403,3,2110103,1,0,0
,3796,302,,3,69,69,6,11700,2110002,3,2110403,3,2110103,1,0,0
,3797,302,,3,70,70,6,12000,2110002,3,2110403,3,2110103,1,0,0
,3798,302,,3,71,71,7,12300,2110002,3,2110404,2,2110104,1,0,0
,3799,302,,3,72,72,7,12600,2110002,3,2110404,2,2110104,1,0,0
,3800,302,,3,73,73,7,12900,2110002,3,2110404,2,2110104,1,0,0
,3801,302,,3,74,74,7,13200,2110002,3,2110404,2,2110104,1,0,0
,3802,302,,3,75,75,7,13500,2110002,3,2110404,2,2110104,1,0,0
,3803,302,,3,76,76,7,13800,2110002,4,2110404,3,2110104,1,0,0
,3804,302,,3,77,77,7,14100,2110002,4,2110404,3,2110104,1,0,0
,3805,302,,3,78,78,7,14400,2110002,4,2110404,3,2110104,1,0,0
,3806,302,,3,79,79,7,14700,2110002,4,2110404,3,2110104,1,0,0
,3807,302,,3,80,80,7,15000,2110002,4,2110404,3,2110104,1,0,0
,3849,302,,4,41,41,4,4200,2110001,5,2110502,3,2110102,1,0,0
,3850,302,,4,42,42,4,4400,2110001,5,2110502,3,2110102,1,0,0
,3851,302,,4,43,43,4,4600,2110001,5,2110502,3,2110102,1,0,0
,3852,302,,4,44,44,4,4800,2110001,5,2110502,3,2110102,1,0,0
,3853,302,,4,45,45,4,5000,2110001,5,2110502,5,2110102,2,0,0
,3854,302,,4,46,46,4,5200,2110001,5,2110502,5,2110102,2,0,0
,3855,302,,4,47,47,4,5400,2110001,5,2110502,5,2110102,2,0,0
,3856,302,,4,48,48,4,5600,2110001,5,2110502,5,2110102,2,0,0
,3857,302,,4,49,49,4,5800,2110001,5,2110502,5,2110102,2,0,0
,3858,302,,4,50,50,4,6000,2110001,5,2110502,5,2110102,2,0,0
,3859,302,,4,51,51,5,6300,2110002,1,2110503,2,2110103,1,0,0
,3860,302,,4,52,52,5,6600,2110002,1,2110503,2,2110103,1,0,0
,3861,302,,4,53,53,5,6900,2110002,1,2110503,2,2110103,1,0,0
,3862,302,,4,54,54,5,7200,2110002,1,2110503,2,2110103,1,0,0
,3863,302,,4,55,55,5,7500,2110002,1,2110503,2,2110103,1,0,0
,3864,302,,4,56,56,5,7800,2110002,2,2110503,2,2110103,1,0,0
,3865,302,,4,57,57,5,8100,2110002,2,2110503,2,2110103,1,0,0
,3866,302,,4,58,58,5,8400,2110002,2,2110503,2,2110103,1,0,0
,3867,302,,4,59,59,5,8700,2110002,2,2110503,2,2110103,1,0,0
,3868,302,,4,60,60,5,9000,2110002,2,2110503,2,2110103,1,0,0
,3869,302,,4,61,61,6,9300,2110002,2,2110503,3,2110103,1,0,0
,3870,302,,4,62,62,6,9600,2110002,2,2110503,3,2110103,1,0,0
,3871,302,,4,63,63,6,9900,2110002,2,2110503,3,2110103,1,0,0
,3872,302,,4,64,64,6,10200,2110002,2,2110503,3,2110103,1,0,0
,3873,302,,4,65,65,6,10500,2110002,2,2110503,3,2110103,1,0,0
,3874,302,,4,66,66,6,10800,2110002,3,2110503,3,2110103,1,0,0
,3875,302,,4,67,67,6,11100,2110002,3,2110503,3,2110103,1,0,0
,3876,302,,4,68,68,6,11400,2110002,3,2110503,3,2110103,1,0,0
,3877,302,,4,69,69,6,11700,2110002,3,2110503,3,2110103,1,0,0
,3878,302,,4,70,70,6,12000,2110002,3,2110503,3,2110103,1,0,0
,3879,302,,4,71,71,7,12300,2110002,3,2110504,2,2110104,1,0,0
,3880,302,,4,72,72,7,12600,2110002,3,2110504,2,2110104,1,0,0
,3881,302,,4,73,73,7,12900,2110002,3,2110504,2,2110104,1,0,0
,3882,302,,4,74,74,7,13200,2110002,3,2110504,2,2110104,1,0,0
,3883,302,,4,75,75,7,13500,2110002,3,2110504,2,2110104,1,0,0
,3884,302,,4,76,76,7,13800,2110002,4,2110504,3,2110104,1,0,0
,3885,302,,4,77,77,7,14100,2110002,4,2110504,3,2110104,1,0,0
,3886,302,,4,78,78,7,14400,2110002,4,2110504,3,2110104,1,0,0
,3887,302,,4,79,79,7,14700,2110002,4,2110504,3,2110104,1,0,0
,3888,302,,4,80,80,7,15000,2110002,4,2110504,3,2110104,1,0,0
,3930,105,,1,41,41,4,4200,2110001,5,2110302,3,0,0,0,0
,3931,105,,1,42,42,4,4400,2110001,5,2110302,3,0,0,0,0
,3932,105,,1,43,43,4,4600,2110001,5,2110302,3,0,0,0,0
,3933,105,,1,44,44,4,4800,2110001,5,2110302,3,0,0,0,0
,3934,105,,1,45,45,4,5000,2110001,5,2110302,5,0,0,0,0
,3935,105,,1,46,46,4,5200,2110001,5,2110302,5,0,0,0,0
,3936,105,,1,47,47,4,5400,2110001,5,2110302,5,0,0,0,0
,3937,105,,1,48,48,4,5600,2110001,5,2110302,5,0,0,0,0
,3938,105,,1,49,49,4,5800,2110001,5,2110302,5,0,0,0,0
,3939,105,,1,50,50,4,6000,2110001,5,2110302,5,0,0,0,0
,3940,105,,1,51,51,5,6300,2110002,1,2110303,2,0,0,0,0
,3941,105,,1,52,52,5,6600,2110002,1,2110303,2,0,0,0,0
,3942,105,,1,53,53,5,6900,2110002,1,2110303,2,0,0,0,0
,3943,105,,1,54,54,5,7200,2110002,1,2110303,2,0,0,0,0
,3944,105,,1,55,55,5,7500,2110002,1,2110303,2,0,0,0,0
,3945,105,,1,56,56,5,7800,2110002,2,2110303,2,0,0,0,0
,3946,105,,1,57,57,5,8100,2110002,2,2110303,2,0,0,0,0
,3947,105,,1,58,58,5,8400,2110002,2,2110303,2,0,0,0,0
,3948,105,,1,59,59,5,8700,2110002,2,2110303,2,0,0,0,0
,3949,105,,1,60,60,5,9000,2110002,2,2110303,2,0,0,0,0
,3950,105,,1,61,61,6,9300,2110002,2,2110303,3,0,0,0,0
,3951,105,,1,62,62,6,9600,2110002,2,2110303,3,0,0,0,0
,3952,105,,1,63,63,6,9900,2110002,2,2110303,3,0,0,0,0
,3953,105,,1,64,64,6,10200,2110002,2,2110303,3,0,0,0,0
,3954,105,,1,65,65,6,10500,2110002,2,2110303,3,0,0,0,0
,3955,105,,1,66,66,6,10800,2110002,3,2110303,3,0,0,0,0
,3956,105,,1,67,67,6,11100,2110002,3,2110303,3,0,0,0,0
,3957,105,,1,68,68,6,11400,2110002,3,2110303,3,0,0,0,0
,3958,105,,1,69,69,6,11700,2110002,3,2110303,3,0,0,0,0
,3959,105,,1,70,70,6,12000,2110002,3,2110303,3,0,0,0,0
,3960,105,,1,71,71,7,12300,2110002,3,2110304,2,0,0,0,0
,3961,105,,1,72,72,7,12600,2110002,3,2110304,2,0,0,0,0
,3962,105,,1,73,73,7,12900,2110002,3,2110304,2,0,0,0,0
,3963,105,,1,74,74,7,13200,2110002,3,2110304,2,0,0,0,0
,3964,105,,1,75,75,7,13500,2110002,3,2110304,2,0,0,0,0
,3965,105,,1,76,76,7,13800,2110002,4,2110304,3,0,0,0,0
,3966,105,,1,77,77,7,14100,2110002,4,2110304,3,0,0,0,0
,3967,105,,1,78,78,7,14400,2110002,4,2110304,3,0,0,0,0
,3968,105,,1,79,79,7,14700,2110002,4,2110304,3,0,0,0,0
,3969,105,,1,80,80,7,15000,2110002,4,2110304,3,0,0,0,0
,4011,105,,2,41,41,4,4200,2110001,5,2110102,3,0,0,0,0
,4012,105,,2,42,42,4,4400,2110001,5,2110102,3,0,0,0,0
,4013,105,,2,43,43,4,4600,2110001,5,2110102,3,0,0,0,0
,4014,105,,2,44,44,4,4800,2110001,5,2110102,3,0,0,0,0
,4015,105,,2,45,45,4,5000,2110001,5,2110102,5,0,0,0,0
,4016,105,,2,46,46,4,5200,2110001,5,2110102,5,0,0,0,0
,4017,105,,2,47,47,4,5400,2110001,5,2110102,5,0,0,0,0
,4018,105,,2,48,48,4,5600,2110001,5,2110102,5,0,0,0,0
,4019,105,,2,49,49,4,5800,2110001,5,2110102,5,0,0,0,0
,4020,105,,2,50,50,4,6000,2110001,5,2110102,5,0,0,0,0
,4021,105,,2,51,51,5,6300,2110002,1,2110103,2,0,0,0,0
,4022,105,,2,52,52,5,6600,2110002,1,2110103,2,0,0,0,0
,4023,105,,2,53,53,5,6900,2110002,1,2110103,2,0,0,0,0
,4024,105,,2,54,54,5,7200,2110002,1,2110103,2,0,0,0,0
,4025,105,,2,55,55,5,7500,2110002,1,2110103,2,0,0,0,0
,4026,105,,2,56,56,5,7800,2110002,2,2110103,2,0,0,0,0
,4027,105,,2,57,57,5,8100,2110002,2,2110103,2,0,0,0,0
,4028,105,,2,58,58,5,8400,2110002,2,2110103,2,0,0,0,0
,4029,105,,2,59,59,5,8700,2110002,2,2110103,2,0,0,0,0
,4030,105,,2,60,60,5,9000,2110002,2,2110103,2,0,0,0,0
,4031,105,,2,61,61,6,9300,2110002,2,2110103,3,0,0,0,0
,4032,105,,2,62,62,6,9600,2110002,2,2110103,3,0,0,0,0
,4033,105,,2,63,63,6,9900,2110002,2,2110103,3,0,0,0,0
,4034,105,,2,64,64,6,10200,2110002,2,2110103,3,0,0,0,0
,4035,105,,2,65,65,6,10500,2110002,2,2110103,3,0,0,0,0
,4036,105,,2,66,66,6,10800,2110002,3,2110103,3,0,0,0,0
,4037,105,,2,67,67,6,11100,2110002,3,2110103,3,0,0,0,0
,4038,105,,2,68,68,6,11400,2110002,3,2110103,3,0,0,0,0
,4039,105,,2,69,69,6,11700,2110002,3,2110103,3,0,0,0,0
,4040,105,,2,70,70,6,12000,2110002,3,2110103,3,0,0,0,0
,4041,105,,2,71,71,7,12300,2110002,3,2110104,2,0,0,0,0
,4042,105,,2,72,72,7,12600,2110002,3,2110104,2,0,0,0,0
,4043,105,,2,73,73,7,12900,2110002,3,2110104,2,0,0,0,0
,4044,105,,2,74,74,7,13200,2110002,3,2110104,2,0,0,0,0
,4045,105,,2,75,75,7,13500,2110002,3,2110104,2,0,0,0,0
,4046,105,,2,76,76,7,13800,2110002,4,2110104,3,0,0,0,0
,4047,105,,2,77,77,7,14100,2110002,4,2110104,3,0,0,0,0
,4048,105,,2,78,78,7,14400,2110002,4,2110104,3,0,0,0,0
,4049,105,,2,79,79,7,14700,2110002,4,2110104,3,0,0,0,0
,4050,105,,2,80,80,7,15000,2110002,4,2110104,3,0,0,0,0
,4092,105,,3,41,41,4,4200,2110001,5,2110402,3,2110102,1,0,0
,4093,105,,3,42,42,4,4400,2110001,5,2110402,3,2110102,1,0,0
,4094,105,,3,43,43,4,4600,2110001,5,2110402,3,2110102,1,0,0
,4095,105,,3,44,44,4,4800,2110001,5,2110402,3,2110102,1,0,0
,4096,105,,3,45,45,4,5000,2110001,5,2110402,5,2110102,2,0,0
,4097,105,,3,46,46,4,5200,2110001,5,2110402,5,2110102,2,0,0
,4098,105,,3,47,47,4,5400,2110001,5,2110402,5,2110102,2,0,0
,4099,105,,3,48,48,4,5600,2110001,5,2110402,5,2110102,2,0,0
,4100,105,,3,49,49,4,5800,2110001,5,2110402,5,2110102,2,0,0
,4101,105,,3,50,50,4,6000,2110001,5,2110402,5,2110102,2,0,0
,4102,105,,3,51,51,5,6300,2110002,1,2110403,2,2110103,1,0,0
,4103,105,,3,52,52,5,6600,2110002,1,2110403,2,2110103,1,0,0
,4104,105,,3,53,53,5,6900,2110002,1,2110403,2,2110103,1,0,0
,4105,105,,3,54,54,5,7200,2110002,1,2110403,2,2110103,1,0,0
,4106,105,,3,55,55,5,7500,2110002,1,2110403,2,2110103,1,0,0
,4107,105,,3,56,56,5,7800,2110002,2,2110403,2,2110103,1,0,0
,4108,105,,3,57,57,5,8100,2110002,2,2110403,2,2110103,1,0,0
,4109,105,,3,58,58,5,8400,2110002,2,2110403,2,2110103,1,0,0
,4110,105,,3,59,59,5,8700,2110002,2,2110403,2,2110103,1,0,0
,4111,105,,3,60,60,5,9000,2110002,2,2110403,2,2110103,1,0,0
,4112,105,,3,61,61,6,9300,2110002,2,2110403,3,2110103,1,0,0
,4113,105,,3,62,62,6,9600,2110002,2,2110403,3,2110103,1,0,0
,4114,105,,3,63,63,6,9900,2110002,2,2110403,3,2110103,1,0,0
,4115,105,,3,64,64,6,10200,2110002,2,2110403,3,2110103,1,0,0
,4116,105,,3,65,65,6,10500,2110002,2,2110403,3,2110103,1,0,0
,4117,105,,3,66,66,6,10800,2110002,3,2110403,3,2110103,1,0,0
,4118,105,,3,67,67,6,11100,2110002,3,2110403,3,2110103,1,0,0
,4119,105,,3,68,68,6,11400,2110002,3,2110403,3,2110103,1,0,0
,4120,105,,3,69,69,6,11700,2110002,3,2110403,3,2110103,1,0,0
,4121,105,,3,70,70,6,12000,2110002,3,2110403,3,2110103,1,0,0
,4122,105,,3,71,71,7,12300,2110002,3,2110404,2,2110104,1,0,0
,4123,105,,3,72,72,7,12600,2110002,3,2110404,2,2110104,1,0,0
,4124,105,,3,73,73,7,12900,2110002,3,2110404,2,2110104,1,0,0
,4125,105,,3,74,74,7,13200,2110002,3,2110404,2,2110104,1,0,0
,4126,105,,3,75,75,7,13500,2110002,3,2110404,2,2110104,1,0,0
,4127,105,,3,76,76,7,13800,2110002,4,2110404,3,2110104,1,0,0
,4128,105,,3,77,77,7,14100,2110002,4,2110404,3,2110104,1,0,0
,4129,105,,3,78,78,7,14400,2110002,4,2110404,3,2110104,1,0,0
,4130,105,,3,79,79,7,14700,2110002,4,2110404,3,2110104,1,0,0
,4131,105,,3,80,80,7,15000,2110002,4,2110404,3,2110104,1,0,0
,4173,105,,4,41,41,4,4200,2110001,5,2110502,3,2110102,1,0,0
,4174,105,,4,42,42,4,4400,2110001,5,2110502,3,2110102,1,0,0
,4175,105,,4,43,43,4,4600,2110001,5,2110502,3,2110102,1,0,0
,4176,105,,4,44,44,4,4800,2110001,5,2110502,3,2110102,1,0,0
,4177,105,,4,45,45,4,5000,2110001,5,2110502,5,2110102,2,0,0
,4178,105,,4,46,46,4,5200,2110001,5,2110502,5,2110102,2,0,0
,4179,105,,4,47,47,4,5400,2110001,5,2110502,5,2110102,2,0,0
,4180,105,,4,48,48,4,5600,2110001,5,2110502,5,2110102,2,0,0
,4181,105,,4,49,49,4,5800,2110001,5,2110502,5,2110102,2,0,0
,4182,105,,4,50,50,4,6000,2110001,5,2110502,5,2110102,2,0,0
,4183,105,,4,51,51,5,6300,2110002,1,2110503,2,2110103,1,0,0
,4184,105,,4,52,52,5,6600,2110002,1,2110503,2,2110103,1,0,0
,4185,105,,4,53,53,5,6900,2110002,1,2110503,2,2110103,1,0,0
,4186,105,,4,54,54,5,7200,2110002,1,2110503,2,2110103,1,0,0
,4187,105,,4,55,55,5,7500,2110002,1,2110503,2,2110103,1,0,0
,4188,105,,4,56,56,5,7800,2110002,2,2110503,2,2110103,1,0,0
,4189,105,,4,57,57,5,8100,2110002,2,2110503,2,2110103,1,0,0
,4190,105,,4,58,58,5,8400,2110002,2,2110503,2,2110103,1,0,0
,4191,105,,4,59,59,5,8700,2110002,2,2110503,2,2110103,1,0,0
,4192,105,,4,60,60,5,9000,2110002,2,2110503,2,2110103,1,0,0
,4193,105,,4,61,61,6,9300,2110002,2,2110503,3,2110103,1,0,0
,4194,105,,4,62,62,6,9600,2110002,2,2110503,3,2110103,1,0,0
,4195,105,,4,63,63,6,9900,2110002,2,2110503,3,2110103,1,0,0
,4196,105,,4,64,64,6,10200,2110002,2,2110503,3,2110103,1,0,0
,4197,105,,4,65,65,6,10500,2110002,2,2110503,3,2110103,1,0,0
,4198,105,,4,66,66,6,10800,2110002,3,2110503,3,2110103,1,0,0
,4199,105,,4,67,67,6,11100,2110002,3,2110503,3,2110103,1,0,0
,4200,105,,4,68,68,6,11400,2110002,3,2110503,3,2110103,1,0,0
,4201,105,,4,69,69,6,11700,2110002,3,2110503,3,2110103,1,0,0
,4202,105,,4,70,70,6,12000,2110002,3,2110503,3,2110103,1,0,0
,4203,105,,4,71,71,7,12300,2110002,3,2110504,2,2110104,1,0,0
,4204,105,,4,72,72,7,12600,2110002,3,2110504,2,2110104,1,0,0
,4205,105,,4,73,73,7,12900,2110002,3,2110504,2,2110104,1,0,0
,4206,105,,4,74,74,7,13200,2110002,3,2110504,2,2110104,1,0,0
,4207,105,,4,75,75,7,13500,2110002,3,2110504,2,2110104,1,0,0
,4208,105,,4,76,76,7,13800,2110002,4,2110504,3,2110104,1,0,0
,4209,105,,4,77,77,7,14100,2110002,4,2110504,3,2110104,1,0,0
,4210,105,,4,78,78,7,14400,2110002,4,2110504,3,2110104,1,0,0
,4211,105,,4,79,79,7,14700,2110002,4,2110504,3,2110104,1,0,0
,4212,105,,4,80,80,7,15000,2110002,4,2110504,3,2110104,1,0,0
,4254,108,,1,41,41,4,4200,2110001,5,2110302,3,0,0,0,0
,4255,108,,1,42,42,4,4400,2110001,5,2110302,3,0,0,0,0
,4256,108,,1,43,43,4,4600,2110001,5,2110302,3,0,0,0,0
,4257,108,,1,44,44,4,4800,2110001,5,2110302,3,0,0,0,0
,4258,108,,1,45,45,4,5000,2110001,5,2110302,5,0,0,0,0
,4259,108,,1,46,46,4,5200,2110001,5,2110302,5,0,0,0,0
,4260,108,,1,47,47,4,5400,2110001,5,2110302,5,0,0,0,0
,4261,108,,1,48,48,4,5600,2110001,5,2110302,5,0,0,0,0
,4262,108,,1,49,49,4,5800,2110001,5,2110302,5,0,0,0,0
,4263,108,,1,50,50,4,6000,2110001,5,2110302,5,0,0,0,0
,4264,108,,1,51,51,5,6300,2110002,1,2110303,2,0,0,0,0
,4265,108,,1,52,52,5,6600,2110002,1,2110303,2,0,0,0,0
,4266,108,,1,53,53,5,6900,2110002,1,2110303,2,0,0,0,0
,4267,108,,1,54,54,5,7200,2110002,1,2110303,2,0,0,0,0
,4268,108,,1,55,55,5,7500,2110002,1,2110303,2,0,0,0,0
,4269,108,,1,56,56,5,7800,2110002,2,2110303,2,0,0,0,0
,4270,108,,1,57,57,5,8100,2110002,2,2110303,2,0,0,0,0
,4271,108,,1,58,58,5,8400,2110002,2,2110303,2,0,0,0,0
,4272,108,,1,59,59,5,8700,2110002,2,2110303,2,0,0,0,0
,4273,108,,1,60,60,5,9000,2110002,2,2110303,2,0,0,0,0
,4274,108,,1,61,61,6,9300,2110002,2,2110303,3,0,0,0,0
,4275,108,,1,62,62,6,9600,2110002,2,2110303,3,0,0,0,0
,4276,108,,1,63,63,6,9900,2110002,2,2110303,3,0,0,0,0
,4277,108,,1,64,64,6,10200,2110002,2,2110303,3,0,0,0,0
,4278,108,,1,65,65,6,10500,2110002,2,2110303,3,0,0,0,0
,4279,108,,1,66,66,6,10800,2110002,3,2110303,3,0,0,0,0
,4280,108,,1,67,67,6,11100,2110002,3,2110303,3,0,0,0,0
,4281,108,,1,68,68,6,11400,2110002,3,2110303,3,0,0,0,0
,4282,108,,1,69,69,6,11700,2110002,3,2110303,3,0,0,0,0
,4283,108,,1,70,70,6,12000,2110002,3,2110303,3,0,0,0,0
,4284,108,,1,71,71,7,12300,2110002,3,2110304,2,0,0,0,0
,4285,108,,1,72,72,7,12600,2110002,3,2110304,2,0,0,0,0
,4286,108,,1,73,73,7,12900,2110002,3,2110304,2,0,0,0,0
,4287,108,,1,74,74,7,13200,2110002,3,2110304,2,0,0,0,0
,4288,108,,1,75,75,7,13500,2110002,3,2110304,2,0,0,0,0
,4289,108,,1,76,76,7,13800,2110002,4,2110304,3,0,0,0,0
,4290,108,,1,77,77,7,14100,2110002,4,2110304,3,0,0,0,0
,4291,108,,1,78,78,7,14400,2110002,4,2110304,3,0,0,0,0
,4292,108,,1,79,79,7,14700,2110002,4,2110304,3,0,0,0,0
,4293,108,,1,80,80,7,15000,2110002,4,2110304,3,0,0,0,0
,4335,108,,2,41,41,4,4200,2110001,5,2110102,3,0,0,0,0
,4336,108,,2,42,42,4,4400,2110001,5,2110102,3,0,0,0,0
,4337,108,,2,43,43,4,4600,2110001,5,2110102,3,0,0,0,0
,4338,108,,2,44,44,4,4800,2110001,5,2110102,3,0,0,0,0
,4339,108,,2,45,45,4,5000,2110001,5,2110102,5,0,0,0,0
,4340,108,,2,46,46,4,5200,2110001,5,2110102,5,0,0,0,0
,4341,108,,2,47,47,4,5400,2110001,5,2110102,5,0,0,0,0
,4342,108,,2,48,48,4,5600,2110001,5,2110102,5,0,0,0,0
,4343,108,,2,49,49,4,5800,2110001,5,2110102,5,0,0,0,0
,4344,108,,2,50,50,4,6000,2110001,5,2110102,5,0,0,0,0
,4345,108,,2,51,51,5,6300,2110002,1,2110103,2,0,0,0,0
,4346,108,,2,52,52,5,6600,2110002,1,2110103,2,0,0,0,0
,4347,108,,2,53,53,5,6900,2110002,1,2110103,2,0,0,0,0
,4348,108,,2,54,54,5,7200,2110002,1,2110103,2,0,0,0,0
,4349,108,,2,55,55,5,7500,2110002,1,2110103,2,0,0,0,0
,4350,108,,2,56,56,5,7800,2110002,2,2110103,2,0,0,0,0
,4351,108,,2,57,57,5,8100,2110002,2,2110103,2,0,0,0,0
,4352,108,,2,58,58,5,8400,2110002,2,2110103,2,0,0,0,0
,4353,108,,2,59,59,5,8700,2110002,2,2110103,2,0,0,0,0
,4354,108,,2,60,60,5,9000,2110002,2,2110103,2,0,0,0,0
,4355,108,,2,61,61,6,9300,2110002,2,2110103,3,0,0,0,0
,4356,108,,2,62,62,6,9600,2110002,2,2110103,3,0,0,0,0
,4357,108,,2,63,63,6,9900,2110002,2,2110103,3,0,0,0,0
,4358,108,,2,64,64,6,10200,2110002,2,2110103,3,0,0,0,0
,4359,108,,2,65,65,6,10500,2110002,2,2110103,3,0,0,0,0
,4360,108,,2,66,66,6,10800,2110002,3,2110103,3,0,0,0,0
,4361,108,,2,67,67,6,11100,2110002,3,2110103,3,0,0,0,0
,4362,108,,2,68,68,6,11400,2110002,3,2110103,3,0,0,0,0
,4363,108,,2,69,69,6,11700,2110002,3,2110103,3,0,0,0,0
,4364,108,,2,70,70,6,12000,2110002,3,2110103,3,0,0,0,0
