,id,talkName,dialogue,firstBtnText,secondBtnText,actionText,dialogue_Japanese
,177801,,人类传言纳雅城因为触怒了创世神科洛诺斯，而被驱逐升天。其实，这场“永恒航行”，是我们纳雅人自己的选择。,,,,人类传言纳雅城因为触怒了创世神科洛诺斯，而被驱逐升天。其实，这场“永恒航行”，是我们纳雅人自己的选择。
,177901,,我们纳雅人的科技水平远远超出人类。飞行器、机器人、蒸汽装置，热装置……等一系列著名发明全部出于我们之手。,,,,我们纳雅人的科技水平远远超出人类。飞行器、机器人、蒸汽装置，热装置……等一系列著名发明全部出于我们之手。
,178001,,面对来势汹汹的亚兹莫军队，远航号舰长无谓生死，独自驾驶着战舰冲向千万敌军。硝烟后的阿诺特岛，都被他的鲜血染红。,,,,面对来势汹汹的亚兹莫军队，远航号舰长无谓生死，独自驾驶着战舰冲向千万敌军。硝烟后的阿诺特岛，都被他的鲜血染红。
,178101,,纳雅族自私地将岛屿腾至天空，并将我们人类赶到荒芜的岛上彻底封禁，不与我们分享资源，还给我们取名掠夺者。,,,,纳雅族自私地将岛屿腾至天空，并将我们人类赶到荒芜的岛上彻底封禁，不与我们分享资源，还给我们取名掠夺者。
,178201,,虽然阿诺特岛生存环境严苛，但我们有着坚定的信念：我们要借助纳雅的科技，制造出人类战舰与之对抗。,,,,虽然阿诺特岛生存环境严苛，但我们有着坚定的信念：我们要借助纳雅的科技，制造出人类战舰与之对抗。
,178301,,掠夺者们对金钱十分看重。曾有人走路从不抬头，就为了能在地上捡到钱。结果脊椎严重受损，年纪轻轻背比我还驼。,,,,掠夺者们对金钱十分看重。曾有人走路从不抬头，就为了能在地上捡到钱。结果脊椎严重受损，年纪轻轻背比我还驼。
,178401,,阿诺特岛荒凉贫瘠，物资稀缺。所以只要有飞船经过岛屿上空，就会被掠夺者们马上击落，然后瓜分船上物资。,,,,阿诺特岛荒凉贫瘠，物资稀缺。所以只要有飞船经过岛屿上空，就会被掠夺者们马上击落，然后瓜分船上物资。
,179001,,啊，真是闲散的时光。竟不知不觉就逛到翼祖石了。这儿的景色可真是别有一番风味。,,,,啊，真是闲散的时光。竟不知不觉就逛到翼祖石了。这儿的景色可真是别有一番风味。
,179101,,啊，真是闲散的时光。竟不知不觉就逛到鳄龟岩了。这儿的景色可真是别有一番风味。,,,,啊，真是闲散的时光。竟不知不觉就逛到鳄龟岩了。这儿的景色可真是别有一番风味。
,179201,,啊，真是闲散的时光。竟不知不觉就逛到巨鲸遗骸了。这儿的景色可真是别有一番风味。,,,,啊，真是闲散的时光。竟不知不觉就逛到巨鲸遗骸了。这儿的景色可真是别有一番风味。
,179301,,啊，真是闲散的时光。竟不知不觉就逛到翼族图腾了。这儿的景色可真是别有一番风味。,,,,啊，真是闲散的时光。竟不知不觉就逛到翼族图腾了。这儿的景色可真是别有一番风味。
,179401,,咳咳……这不冬岛，就没有我不知道的事……<br>昨天我还发现，村里的鸟二丫偷偷在床底下藏了个鸟蛋。,,,,咳咳……这不冬岛，就没有我不知道的事……<br>昨天我还发现，村里的鸟二丫偷偷在床底下藏了个鸟蛋。
,179501,,公告：自律联盟招募赏金猎人，只要你能通过<color=#bd4104>联盟的考核</color>，成为<color=#bd4104>正式的赏金猎人</color>，就有资格接受悬赏任务，挣取高额的赏金。,,,,公告：自律联盟招募赏金猎人，只要你能通过<color=#bd4104>联盟的考核</color>，成为<color=#bd4104>正式的赏金猎人</color>，就有资格接受悬赏任务，挣取高额的赏金。
,180001,,每当看到有人出现时，我都会期待出去寻找黄金立方的战士们是否回来了。,,,,每当看到有人出现时，我都会期待出去寻找黄金立方的战士们是否回来了。
,180101,,替代黄金立方的事物真的存在吗？我们又真的有必要舍弃一切去寻找它吗？,,,,替代黄金立方的事物真的存在吗？我们又真的有必要舍弃一切去寻找它吗？
,180201,,愿我们能够早日解决资源危机，真希望那一天可以快一点到来。,,,,愿我们能够早日解决资源危机，真希望那一天可以快一点到来。
,180301,,欢迎回……<br>原来是人类啊，还请不要搞出什么乱子。,,,,欢迎回……<br>原来是人类啊，还请不要搞出什么乱子。
,180401,,为了寻找新能源的替代品，不少纳雅人离开了纳雅城。愿六翼天神保佑他们能够平安归来。,,,,为了寻找新能源的替代品，不少纳雅人离开了纳雅城。愿六翼天神保佑他们能够平安归来。
,180501,,只要诚心祈福，六翼天神总有一天会来拯救我们的！,,,,只要诚心祈福，六翼天神总有一天会来拯救我们的！
,180601,,为了远离世俗世界，我们让纳雅城升上了天空，然而现在我们又不得不为此消耗巨额的能源，这一切是否值得呢？,,,,为了远离世俗世界，我们让纳雅城升上了天空，然而现在我们又不得不为此消耗巨额的能源，这一切是否值得呢？
,180701,,每当我眺望大地时，我都不禁会思考如果我们生活在大地上，我们的生活和现在又会有什么变化呢？,,,,每当我眺望大地时，我都不禁会思考如果我们生活在大地上，我们的生活和现在又会有什么变化呢？
,180801,,伟大的六翼天神，快将我们从困境当中解救出来吧！,,,,伟大的六翼天神，快将我们从困境当中解救出来吧！
,180901,,我和格林尔因为对纳雅城的好奇来到了这里，但来发现这里并不是我们理想中的那个完美的地方。,,,,我和格林尔因为对纳雅城的好奇来到了这里，但来发现这里并不是我们理想中的那个完美的地方。
,181001,,纳雅人的眼中我只看到了对未来的恐惧和对外来人的猜疑。<br>这样下去的话……或许，这并不是我应该担心的事。,,,,纳雅人的眼中我只看到了对未来的恐惧和对外来人的猜疑。<br>这样下去的话……或许，这并不是我应该担心的事。
,181101,,愿塔蕾娅女王和六翼天神能够拯救纳雅城的人民。,,,,愿塔蕾娅女王和六翼天神能够拯救纳雅城的人民。
,181201,,可别小看我，我未来可是会成为最伟大的纳雅科学家的！<br>就像我父亲一样！,,,,可别小看我，我未来可是会成为最伟大的纳雅科学家的！<br>就像我父亲一样！
,181301,,或许我们可以从天空的雷电中获取能量。恩，或许星辰那里也是不错的选择呢……,,,,或许我们可以从天空的雷电中获取能量。恩，或许星辰那里也是不错的选择呢……
,181401,,大人们都在等候六翼天神的拯救，但我觉得这种事情应该要<br>靠自己才对！,,,,大人们都在等候六翼天神的拯救，但我觉得这种事情应该要<br>靠自己才对！
,181501,,布兰和格林尔真好看，好想摸摸看啊。可是爸爸妈妈都不让我和他们一起玩，为什么呢？,,,,布兰和格林尔真好看，好想摸摸看啊。可是爸爸妈妈都不让我和他们一起玩，为什么呢？
,181601,,卡娣说她拔过布兰和格林尔的羽毛，我才不信呢。肯定是在吹牛！,,,,卡娣说她拔过布兰和格林尔的羽毛，我才不信呢。肯定是在吹牛！
,181701,,贝耶尔好厉害，每天都在努力。但我到现在还没找到努力的方向……,,,,贝耶尔好厉害，每天都在努力。但我到现在还没找到努力的方向……
,181801,,偷偷告诉你，我偷偷拔过布兰的一根羽毛。不过被它“别这样，你在干什么呢！”地训了。,,,,偷偷告诉你，我偷偷拔过布兰的一根羽毛。不过被它“别这样，你在干什么呢！”地训了。
,181901,,大人们都担心外来物种会带来危害和不祥，但我还是喜欢和<br>格林尔玩。上次还一起玩过肩摔的游戏呢，可好玩了！,,,,大人们都担心外来物种会带来危害和不祥，但我还是喜欢和<br>格林尔玩。上次还一起玩过肩摔的游戏呢，可好玩了！
,182001,,哇啊啊啊啊！！！嘿嘿，被吓到了吗？……诶，没有吗？,,,,哇啊啊啊啊！！！嘿嘿，被吓到了吗？……诶，没有吗？
,182101,,看见纳雅城里有翼族很神奇吗？咯咯咯，其实我们来自不冬岛，是来旅游哒！不过这里的人似乎不怎么欢迎我们呐。,,,,看见纳雅城里有翼族很神奇吗？咯咯咯，其实我们来自不冬岛，是来旅游哒！不过这里的人似乎不怎么欢迎我们呐。
,182201,,咯咯咯，想和我玩玩吗？比起死板过头的布兰，我显然更有趣吧！<br>……不过，过肩摔还是算了吧，我不想再来一次了。,,,,咯咯咯，想和我玩玩吗？比起死板过头的布兰，我显然更有趣吧！<br>……不过，过肩摔还是算了吧，我不想再来一次了。
,182301,,纳雅人似乎都觉得六翼天神会拯救他们。咯咯咯，我可完全不信这种东西！,,,,纳雅人似乎都觉得六翼天神会拯救他们。咯咯咯，我可完全不信这种东西！
,182401,,埃米和……,,,,埃米和……
,182402,,费茵的早间小剧场！,,,,费茵的早间小剧场！
,182403,,伟大而高贵的纳雅人将自己的城市飞升到了广大自由的天空之中，从此再也不用担心自己的科技被人类窃取啦！,,,,伟大而高贵的纳雅人将自己的城市飞升到了广大自由的天空之中，从此再也不用担心自己的科技被人类窃取啦！
,182404,,恭喜恭喜！不过要如何解决飞行时的能源问题呢？,,,,恭喜恭喜！不过要如何解决飞行时的能源问题呢？
,182405,,笨蛋！那种事情，当然是等到快要掉下去了的时候再考虑啦！,,,,笨蛋！那种事情，当然是等到快要掉下去了的时候再考虑啦！
,182501,,埃米埃米和……,,,,埃米埃米和……
,182502,,费茵费茵的午间小剧场！,,,,费茵费茵的午间小剧场！
,182503,,费茵，费茵，你知道纳雅的神明六翼天神吗？你相信它们会为纳雅城解决一切困难吗？,,,,费茵，费茵，你知道纳雅的神明六翼天神吗？你相信它们会为纳雅城解决一切困难吗？
,182504,,当然相信啦，因为如果相信的话。就可以安逸幸福地生活下去了呢！,,,,当然相信啦，因为如果相信的话。就可以安逸幸福地生活下去了呢！
,182601,,咯咯咯，咯咯咯，咯咯咯？咯咯咯！,,,,咯咯咯，咯咯咯，咯咯咯？咯咯咯！
,182602,,埃米埃米，你在做什么啊！,,,,埃米埃米，你在做什么啊！
,182603,,咯咯咯？咯咯咯！我在学习翼族的动作，这样布兰和格林尔加上我就可以合体组成六翼天神啦！,,,,咯咯咯？咯咯咯！我在学习翼族的动作，这样布兰和格林尔加上我就可以合体组成六翼天神啦！
,182604,,但是不管你们怎么努力，终究无法成为真正的神明啊！,,,,但是不管你们怎么努力，终究无法成为真正的神明啊！
,182605,,没事的，因为那时候人们会更愿意相信是真正的神明来拯救他们的！,,,,没事的，因为那时候人们会更愿意相信是真正的神明来拯救他们的！
,183001,,让我们来猜猜这个建立在谎言和阴谋的和平帝国，多久会分崩离析？,,,,让我们来猜猜这个建立在谎言和阴谋的和平帝国，多久会分崩离析？
,183101,,我真是瞎了眼，居然会迷恋那个卑鄙无耻的叛国者。本来我是一个脱坑不回踩的人，现在？呵呵，辣鸡兰奇。,,,,我真是瞎了眼，居然会迷恋那个卑鄙无耻的叛国者。本来我是一个脱坑不回踩的人，现在？呵呵，辣鸡兰奇。
,183201,,都是因为那个叛国者兰奇，现在帝国上下人心惶惶。<br>大家都没心情买东西了，可惜了我的银月湖鱼妖骨头。,,,,都是因为那个叛国者兰奇，现在帝国上下人心惶惶。<br>大家都没心情买东西了，可惜了我的银月湖鱼妖骨头。
,183301,,如今帝国一片混乱，正给了有心人可乘之机。我该查查那个孩子在哪里了……,,,,如今帝国一片混乱，正给了有心人可乘之机。我该查查那个孩子在哪里了……
