,required,optional,optional,optional,optional,optional,repeated,repeated,optional
,4121,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\Guard.png,npc_weibing,101600,,0,0,0
,4123,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\MoritheEarl.png,npc_lvmaolanjue,137001,,0,0,0
,4124,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\GeJi.png,npc_geji,0,,0,0,0
,4125,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
,4126,Textures/Atlas/Dyn/CharacterCommonHead/infectedadventurer.png,Textures\Atlas\Dyn\CharacterHalfBody\Infectedadventurer.png,npc_ganrandemaoxianzhe,198001,,0,0,0
,4128,,Textures\Atlas\Dyn\CharacterHalfBody\breadgodmissionary.png,npc_chuanjiaoshi,214001,,0,0,0
,4129,,Textures\Atlas\Dyn\CharacterHalfBody\Girllolie.png,,0,,0,0,0
,4130,,Textures\Atlas\Dyn\CharacterHalfBody\Infectedadventurer.png,npc_ganrandemaoxianzhe,198001,,0,0,0
,4131,,Textures\Atlas\Dyn\CharacterHalfBody\Youngwomen.png,,0,,0,0,0
,4132,,Textures\Atlas\Dyn\CharacterHalfBody\MalechildrenMiddleEast.png,npc_zhenmingansili,122001,,0,0,0
,4133,,Textures\Atlas\Dyn\CharacterHalfBody\TheballoongirlXiaoya.png,npc_qiqiunvhaixiaoya,158001,,0,0,0
,4134,,Textures\Atlas\Dyn\CharacterHalfBody\Blackthorne.png,npc_heisejingji,145001,,0,0,0
,4135,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\TribaleliteWarrior.png,npc_qiangjiedezhenming,167001,,0,0,0
,4136,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\PrairieRanger.png,,0,,0,0,0
,4137,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\TribaleliteWarrior.png,npc_qiangjiedezhenming,167001,,0,0,0
,4138,Textures/Atlas/Dyn/CharacterCommonHead/Elena.png,Textures\Atlas\Dyn\CharacterHalfBody\Elena.png,,0,,0,0,0
,4139,Textures/Atlas/Dyn/CharacterCommonHead/Elena.png,Textures\Atlas\Dyn\CharacterHalfBody\Elena.png,,0,,0,0,0
,4140,,Textures\Atlas\Dyn\CharacterHalfBody\Baya.png,npc_lvdianlaoban,100800,,0,0,0
,4141,,Textures\Atlas\Dyn\CharacterHalfBody\Willies.png,npc_weilisi,103000,,0,0,0
,4142,,Textures\Atlas\Dyn\CharacterHalfBody\panjunshouling.png,npc_panjunshouling,272001,0,0,0,0
,4143,,Textures\Atlas\Dyn\CharacterHalfBody\ChuiZiTuanShouLing.png,npc_chuizituanshouling,251001,0,0,0,0
,4144,,Textures\Atlas\Dyn\CharacterHalfBody\Commandershortgiant.png,npc_aijurenjiaxinuo,224001,0,0,0,0
,4145,Textures/Atlas/Dyn/CharacterCommonHead/MonsterFish.png,Textures\Atlas\Dyn\CharacterHalfBody\MonsterFish.png,,0,,0,0,0
,4146,,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
,4147,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\MoneyColombo.png,npc_jinqiangebulin,143001,,0,0,0
,4148,Textures/Atlas/Dyn/CharacterCommonHead/Druid.png,Textures/Atlas/Dyn/CharacterHalfBody/Druid.png,,0,,0,0,0
,4149,,Textures\Atlas\Dyn\CharacterHalfBody\MalechildrenMiddleEast.png,npc_zhenmingansili,122001,,0,0,0
,4150,,Textures\Atlas\Dyn\CharacterHalfBody\GeJi.png,npc_geji,0,,0,0,0
,4151,,Textures\Atlas\Dyn\CharacterHalfBody\Uncle.png,npc_dashu_normal,0,,0,0,0
,4152,,Textures\Atlas\Dyn\CharacterHalfBody\teenageboy.png,npc_zhengtai,0,,0,0,0
,4153,,Textures\Atlas\Dyn\CharacterHalfBody\breadgodmissionary.png,npc_chuanjiaoshi,214001,,0,0,0
,4154,,Textures\Atlas\Dyn\CharacterHalfBody\ForgingEngineer.png,,0,,0,0,0
,4155,,Textures\Atlas\Dyn\CharacterHalfBody\TribaleliteWarrior.png,npc_qiangjiedezhenming,167001,,0,0,0
,4156,,Textures/Atlas/Dyn/CharacterHalfBody/Completelytransparent.png,,0,,0,0,0
,4157,,Textures\Atlas\Dyn\CharacterHalfBody\ElvenArcher.png,npc_jinglinggongshou,234001,,0,0,0
,4158,,Textures/Atlas/Dyn/CharacterHalfBody/Completelytransparent.png,,0,,0,0,0
,4159,Textures/Atlas/Dyn/CharacterCommonHead/Andrew.png,Textures\Atlas\Dyn\CharacterHalfBody\Andrew.png,npc_nuoerbai,100500,,0,0,0
,4160,Textures/Atlas/Dyn/CharacterCommonHead/WearwolfBoss.png,Textures\Atlas\Dyn\CharacterHalfBody\WearwolfBoss.png,,0,,0,0,0
,4161,,Textures\Atlas\Dyn\CharacterHalfBody\UncleNPCinjured.png,npc_dashu_hurt,229002,,0,0,0
,4162,,Textures\Atlas\Dyn\CharacterHalfBody\Deadwalking.png,npc_Axingganranzhe,101300,,0,0,0
,4163,Textures/Atlas/Dyn/CharacterCommonHead/DarkGhost.png,Textures\Atlas\Dyn\CharacterHalfBody\Darksoul.png,npc_shihunlingzhusuoer,233001,,0,0,0
,4164,Textures\Atlas\Dyn\CharacterCommonHead\Youngmen.png,Textures\Atlas\Dyn\CharacterHalfBody\Youngmen.png,npc_xiaoqingnian,124001,,0,0,0
,4165,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures/Atlas/Dyn/CharacterHalfBody/default.png,,0,,0,0,0
,4166,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Zombiemaster.png,npc_sangshifashi,136001,,0,0,0
,4191,,Textures/Atlas/Dyn/CharacterHalfBody/ElfWarrior.png,npc_anjinglingnvzhanshi,235001,,0,0,0
主持人索维尔,4192,,Textures\Atlas\Dyn\CharacterHalfBody\ElvenArcher.png,npc_jinglinggongshou,234001,,0,0,0
箭手可颂,4193,,Textures\Atlas\Dyn\CharacterHalfBody\Femaledarkelvesyouth.png,npc_anjinglingnvqingnian,111001,,0,0,0
箭手帕里,4194,,Textures\Atlas\Dyn\CharacterHalfBody\Darkelfmaleyouth.png,npc_anjinglingnanqingnian,200001,,0,0,0
箭手丽娜,4195,,Textures\Atlas\Dyn\CharacterHalfBody\ElfWarrior.png,npc_anjinglingnvzhanshi,235001,,0,0,0
箭术指导弗雷,4196,,Textures\Atlas\Dyn\CharacterHalfBody\ElvenArcher.png,npc_jinglinggongshou,234001,,,,0
,4197,,Textures\Atlas\Dyn\CharacterHalfBody\Scorpion.png,npc_caoyuanxieziren,164001,,0,0,0
,4200,,Textures\Atlas\Dyn\CharacterHalfBody\TheballoongirlXiaoya.png,npc_qiqiunvhaixiaoya,158001,,0,0,0
,4201,,Textures\Atlas\Dyn\CharacterHalfBody\DarkGrains.png,npc_heigu,101100,,0,0,0
,4202,,Textures\Atlas\Dyn\CharacterHalfBody\TribaleliteWarrior.png,npc_qiangjiedezhenming,167001,,0,0,0
,4203,,Textures\Atlas\Dyn\CharacterHalfBody\teenageboy.png,npc_zhengtai,0,,0,0,0
,4204,,Textures\Atlas\Dyn\CharacterHalfBody\kitten.png,npc_xiaomaomi,194001,,,,0
,4205,,Textures\Atlas\Dyn\CharacterHalfBody\lujiaoshoujisi.png,,0,,0,0,0
,4206,,Textures\Atlas\Dyn\CharacterHalfBody\Zombiemaster.png,,0,,0,0,0
,4207,,Textures\Atlas\Dyn\CharacterHalfBody\Witchmoor.png,,0,,0,0,0
,4208,,Textures\Atlas\Dyn\CharacterHalfBody\AndrewBlack.png,,0,,0,0,0
,4209,,Textures\Atlas\Dyn\CharacterHalfBody\Bigwitch.png,,0,,0,0,0
,4210,,Textures\Atlas\Dyn\CharacterHalfBody\EMoXiuDi.png,,0,,0,0,0
,4211,,Textures\Atlas\Dyn\CharacterHalfBody\Fourhoofedgods.png,,0,,0,0,0
,4214,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\Guard.png,npc_weibing,101600,,0,0,0
,4215,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\Guard.png,npc_weibing,101600,,0,0,0
,4216,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\Guard.png,npc_weibing,101600,,0,0,0
,4217,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\UncleNPCinjured.png,npc_dashu_hurt,229002,,0,0,0
,4218,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\Oldman.png,npc_laotou,126001,,0,0,0
,4219,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Minnie.png,npc_mini,210001,,0,0,0
,4220,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Commandershortgiant.png,npc_aijurenjiaxinuo,224001,,0,0,0
,4221,Textures\Atlas\Dyn\CharacterCommonHead\infectedadventurer.png,Textures\Atlas\Dyn\CharacterHalfBody\Infectedadventurer.png,npc_ganrandemaoxianzhe,198001,,0,0,0
,4222,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\PrairieRangerPurple.png,,142002,,0,0,0
暴戾狼人,4223,Textures\Atlas\Dyn\CharacterCommonHead\ArmedWolf.png,Textures\Atlas\Dyn\CharacterHalfBody\Wolves.png,npc_wuzhuanglangren,139001,,0,0,0
,4224,,Textures\Atlas\Dyn\CharacterHalfBody\WerewolfWarrior.png,npc_langrenzhanshi,140001,,0,0,0
,4225,,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
雷克斯,4226,Textures\Atlas\Dyn\CharacterCommonHead\EliteWarrio.png,Textures\Atlas\Dyn\CharacterHalfBody\TribaleliteWarrior.png,npc_qiangjiedezhenming,167001,,0,0,0
,4227,Textures/Atlas/Dyn/CharacterCommonHead/teenageboy.png,Textures\Atlas\Dyn\CharacterHalfBody\PeopleInjured.png,npc_shoushangdecunmin,244001,,0,0,0
,4228,,Textures\Atlas\Dyn\CharacterHalfBody\MoneyColombo.png,npc_jinqiangebulin,143001,,0,0,0
,4229,,Textures\Atlas\Dyn\CharacterHalfBody\ElvenArcher.png,npc_jinglinggongshou,234001,,0,0,0
,4230,,Textures\Atlas\Dyn\CharacterHalfBody\ElfWarrior.png,npc_anjinglingnvzhanshi,235001,,0,0,0
,4231,,Textures\Atlas\Dyn\CharacterHalfBody\DruidFemale.png,,0,,0,0,0
,4232,Textures\Atlas\Dyn\CharacterCommonHead\YoungwomenMiddleEast.png,Textures\Atlas\Dyn\CharacterHalfBody\MiddleEastFemale.png,npc_zhongdongnvqingnian,104500,,0,0,0
,4233,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\FemalechildrenMiddleEast.png,npc_zhongdongxiaoluoli,110001,,0,0,0
,4234,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Muchan.png,,0,,0,0,0
,4235,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\MiddleEastoldman.png,,0,,0,0,0
,4236,Textures\Atlas\Dyn\CharacterCommonHead\default.png,Textures\Atlas\Dyn\CharacterHalfBody\Nest.png,,0,,0,0,0
,4237,Textures\Atlas\Dyn\CharacterCommonHead\Meiya.png,Textures\Atlas\Dyn\CharacterHalfBody\MrBushher.png,npc_moxiya,186001,,0,0,0
,4240,Textures/Atlas/Dyn/CharacterCommonHead/HeroPrairie.png,Textures\Atlas\Dyn\CharacterHalfBody\PrairieRanger.png,,0,,0,0,0
,4241,Textures/Atlas/Dyn/CharacterCommonHead/Adancer.png,Textures\Atlas\Dyn\CharacterHalfBody\Adancer.png,npc_jueshiwuji,141001,,0,0,0
,9999,,Textures\Atlas\Dyn\CharacterHalfBody\Completelytransparent.png,,0,,0,0,0
透明半身像,999999,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\999999.png,,0,,0,0,0
默认,9999999,Textures/Atlas/Dyn/CharacterCommonHead/default.png,Textures\Atlas\Dyn\CharacterHalfBody\default.png,,0,,0,0,0
