,required,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional
,3032092,哀嚎神殿幻阵机关,3032,4,1008,0,1,0,0,0,0,0,"-85.37,-16.7,-25.5",90,1
,3032093,哀嚎神殿法阵前门机关,3032,4,1011,0,1,0,0,0,0,0,"-85.4,-17,-31.67",90,1
,3032121,失落的宝藏,3032,1,40023,0,1,0,0,0,0,0,"-9.88,-8.45,-31.41",46.43,1
,3032122,失落的宝藏,3032,1,40024,0,1,0,0,0,0,0,"-9.67,-4.20,-4.83",0,1
,3032123,失落的宝藏,3032,1,40024,0,1,0,0,0,0,0,"-11.75,-8.45,-71.89",0,1
,3032124,失落的宝藏,3032,1,40252,0,1,0,0,0,0,0,"-45.33,-12.70,-55.37",0,1
,3032125,失落的宝藏,3032,1,40252,0,1,0,0,0,0,0,"-50.67,-12.62,-6.83",0,1
,3032303,火把机关,3032,4,1109,0,0,0,0,0,0,0,"2.54,1.97,2.62",0,0.1
,3032304,火把机关,3032,4,1109,0,0,0,0,0,0,0,"2.54,1.97,-5.09",0,0.1
,3032305,火把机关,3032,4,1109,0,0,0,0,0,0,0,"-20.51,-2.446,-34.31",0,0.1
,3032306,火把机关,3032,4,1109,0,0,0,0,0,0,0,"-17.67,-2.446,-34.31",0,0.1
,3032307,火把机关,3032,4,1109,0,0,0,0,0,0,0,"-27.96,-10.78,-63.72",0,0.1
,3032308,火把机关,3032,4,1109,0,0,0,0,0,0,0,"-27.96,-10.78,-71.39",0,0.1
,3032309,火把机关,3032,4,1109,0,0,0,0,0,0,0,"-91.79,-15.52,-53.5",0,0.1
,3032310,火把机关,3032,4,1109,0,0,0,0,0,0,0,"-91.79,-15.52,-56.06",0,0.1
,3032312,火把,3032,1,70040,0,0,0,0,0,0,0,"2.54,1.97,2.62",0,2
,3032313,火把,3032,1,70040,0,0,0,0,0,0,0,"2.54,1.97,-5.09",0,2
,3032314,火把,3032,1,70040,0,0,0,0,0,0,0,"-20.51,-2.446,-34.31",0,1
,3032315,火把,3032,1,70040,0,0,0,0,0,0,0,"-17.67,-2.446,-34.31",0,1
,3032316,火把,3032,1,70040,0,0,0,0,0,0,0,"-27.96,-10.78,-63.72",0,2
,3032317,火把,3032,1,70040,0,0,0,0,0,0,0,"-27.96,-10.78,-71.39",0,2
,3032318,火把,3032,1,70040,0,0,0,0,0,0,0,"-91.79,-15.52,-53.5",0,1
,3032319,火把,3032,1,70040,0,0,0,0,0,0,0,"-91.79,-15.52,-56.06",0,1
,3034001,魔族之心,2002,1,50004,0,1,0,0,0,0,0,"12.1,6,6.4",0,1
,3034002,魔族之心发现萨米尔陷阱,3034,1,30071,0,1,0,0,0,0,0,"-234.2,-21,-44.7",0,1
,3034004,魔族之心魔法墙陷阱1,3034,1,30073,0,1,0,0,0,0,0,"-164.7,-21,-27.5",0,1
,3034006,魔族之心结界陷阱,3034,1,30075,0,1,0,0,0,0,0,"-234.47,-21,-29.8",0,1
,3034009,鹿角兽,3034,2,200121,1,0,0,0,0,0,0,,0,1
,3034010,鹿角兽,3034,2,200122,2,0,0,0,0,0,0,,0,1
,3034012,巨刃鹿角兽,3034,2,200124,4,0,0,0,0,0,0,,0,1
,3034013,食魂鹿角兽,3034,2,200125,5,0,0,0,0,0,0,,0,1
,3034016,嗜血死神萨米尔,3034,2,200128,8,1,1,0,0,0,0,,0,1
,3034017,,3034,1,20092,0,1,0,0,0,0,0,"-233.55,-21.258,-30.5",115.791,1
,3034020,魔族之心障碍陷阱左,3034,1,30173,0,1,0,0,0,0,0,"-248.1,-21,-28",0,1
,3034021,魔族之心障碍陷阱上,3034,1,30174,0,1,0,0,0,0,0,"-234.5,-21,-17.3",0,1
,3034023,,3034,1,20111,0,1,0,0,0,0,0,"-233.55,-21.258,-30.5",115.791,1
,3034024,魔族之心障碍左,3034,4,1000,0,1,0,0,0,0,0,"-247.22,-21,-29.34",0,1
,3034025,魔族之心障碍上,3034,4,1001,0,1,0,0,0,0,0,"-234.5,-21,-16.73",90,1
,3034027,魔族之心萨米尔结界,3034,4,1003,0,1,0,0,0,0,0,"-234.37,-21.258,-29.26",0,1
,3034028,暗黑法师气墙门左,3034,4,1004,0,1,0,0,0,0,0,"-164.14,-21,-28",0,1
,3034035,咬人怪箱,3034,2,200421,4,1,1,0,0,0,0,,0,1
,3034036,宝箱,3034,1,40188,0,1,0,0,0,0,0,"-202.06,-21.17,-22.63",180,1
,3034037,宝箱,3034,1,40188,0,1,0,0,0,0,0,"-182.33,-21.17,9.64",180,1
,3034038,宝箱,3034,1,40188,0,1,0,0,0,0,0,"-137.90,-21.25,7.87",45,1
,3034039,怪物宝箱,3034,1,40189,0,1,0,0,0,0,0,"0,0,0",0,1
,3035002,熔岩丧尸,3035,2,200072,2,0,0,0,0,0,59,,0,1
,3035004,不死丧尸,3035,2,200074,3,0,0,0,0,0,59,,0,1
,3035005,扭曲丧尸,3035,2,200075,5,0,0,0,0,0,59,,0,1
,3035006,禁卫督军莱克,3035,2,200076,6,1,0,0,0,0,59,,0,1
,3035010,棺材,3035,1,60058,0,0,0,0,0,0,0,"29.94,-0.37,-1.45",-90.88,1
,3035012,棺材,3035,1,60059,0,0,0,0,0,0,0,"46.34,-1.728,18.6",-181.84,1
,3035013,棺材,3035,1,60059,0,0,0,0,0,0,0,"46.21,-1.75,24.08",-194.5,1
,3035014,棺材,3035,1,60060,0,0,0,0,0,0,0,"13.76,-1.59,44.94",-90.1,1
,3035020,尸体,3035,1,60061,0,0,0,0,0,0,0,"38.64289,-0.8283496,-1.100125",0,1
,3035021,尸体,3035,1,60061,0,0,0,0,0,0,0,"31.26712,-3.843302,32.34093",0,1
,3035022,尸体,3035,1,60061,0,0,0,0,0,0,0,"6.100092,-2.32835,23.59088",0,1
,3035030,铁栅栏,3035,4,1009,0,0,0,0,0,0,0,"36.23,-1.307866,12.12937",0,1
,3035031,铁栅栏,3035,4,1010,0,0,0,0,0,0,0,"10.06,-2.107275,49.32738",180,1.1
,3035040,BOSS前陷阱,3035,1,30176,0,0,0,0,0,0,0,"15.75,-3.49,57.99",0,1
,3035041,第一个机关,3035,1,30177,0,0,0,0,0,0,0,"36.00,-1.33,10.58",0,1
,3035042,第二个机关,3035,1,30178,0,0,0,0,0,0,0,"9.65,-2.16,47.78",0,1
,3036006,哀嚎神殿,2001,1,50019,0,1,0,0,0,0,0,"-95.0,0.1,-189.7",0,1
,3036101,亡魂死士,3036,2,200213,1,0,0,0,0,0,24,0,0,1
,3036102,绝望之魂,3036,2,200214,2,0,0,0,0,0,24,0,0,1
,3036105,黑骑战魂,3036,2,200217,3,0,0,0,0,0,24,0,0,1
,3036107,暗渊法师,3036,2,200219,5,0,0,0,0,0,24,0,0,1
,3036201,空气墙,3036,4,1026,0,0,0,0,0,0,0,"-67,-14.3,-57.8",90,1
,3036202,哀嚎神殿吊桥门机关,3036,4,1027,0,0,0,0,0,0,0,"-55.99,-12.32,-49.29",90,1
,3038002,野蛮孤狼,3038,2,200232,2,1,0,0,0,0,53,,0,1
,3038003,残暴孤熊,3038,2,200233,1,1,0,0,0,0,53,,0,1
,3038004,白眼独狼,3038,2,200234,3,1,0,0,0,0,53,,0,1
,3038005,冰霜巨熊,3038,2,200235,4,1,0,0,0,0,53,,0,1
,3038006,摄魂狼王,3038,2,200236,5,1,0,0,0,0,53,,0,1
,3039001,叛军统领,3039,2,200237,1,1,0,0,0,0,68,,0,1
,3039002,叛军统领,3039,2,200238,4,1,0,0,0,0,68,,0,1
,3039003,叛军守卫,3039,2,200239,2,1,0,0,0,0,68,,0,1
,3039005,叛军女王,3039,2,200241,5,1,0,0,0,0,68,,0,1
,3040001,沙海虫巢,2003,1,50024,0,1,0,0,0,0,0,"-88.12,0.11,-79.51",0,1
,3040003,毒尾蝎,3040,2,200243,9,0,0,0,0,0,0,,0,1
,3040004,毒尾蝎,3040,2,200244,10,0,0,0,0,0,0,,0,1
,3040005,毒尾蝎,3040,2,200245,11,0,0,0,0,0,0,,0,1
,3040006,沙原魔蝎斯科恩,3040,2,200246,12,0,0,0,0,0,0,,0,1
,3041001,地下矿工,3041,2,200247,1,0,0,0,0,0,67,,0,1
,3041002,地下矿工,3041,2,200250,2,1,0,0,0,0,67,,0,1
,3041003,矮巨人钢锤,3041,2,200248,3,0,0,0,0,0,67,,0,1
,3041004,矮巨人钢锤,3041,2,200716,4,0,0,0,0,0,67,,0,1
,3041005,矿洞领主,3041,2,200249,5,0,0,0,0,0,67,,0,1
,3043001,巫傀,3043,2,200259,1,0,0,0,0,0,60,,0,1
,3043002,巫傀,3043,2,200260,2,0,0,0,0,0,60,,0,1
,3043003,巫傀,3043,2,200261,3,0,0,0,0,0,60,,0,1
,3043004,末日女巫,3043,2,200262,5,0,0,0,0,0,60,,0,1
,3043009,荒原古堡,2003,1,50026,0,1,0,0,0,0,0,"-39.52,-0.01,-14.44",0,1
,3044001,树心城,2003,1,50028,0,1,0,0,0,0,0,"15.46,0.14,-286.54",0,1
,3044002,树心城副本电梯1层-2层,3044,1,30346,0,0,0,0,0,0,0,"1050.00,-0.34,150.00",0,1
,3044003,树心城副本电梯2层-1层,3044,1,30347,0,0,0,0,0,3045,0,"820.44,14.28,97.07",0,1
,3044004,树心城副本电梯2层-3层,3044,1,30348,0,1,0,0,0,3045,0,"745.74,12.60,203.46",0,1
,3044007,树海迷箱,3044,1,40082,0,1,0,0,0,3045,0,"795.00,10.65,126.44",0,1
,3044008,树海迷箱,3044,1,40249,0,1,0,0,0,3046,0,"32.12,8.70,97.66",0,1
,3044009,树心城副本陷阱,3044,1,30356,0,1,0,0,0,3045,0,"787.15,10.60,108.63",0,1
,3044010,树海迷箱,3044,1,40083,0,1,0,0,0,0,0,"1060.27,-2.37,154.33",0,1
,3044011,树海迷箱,3044,1,40250,0,1,0,0,0,3045,0,"737.40,11.79,141.58",0,1
,3044012,树海迷箱,3044,1,40250,0,1,0,0,0,3045,0,"703.46,12.72,198.11",0,1
,3044013,树海迷箱,3044,1,40206,0,1,0,0,0,3045,0,"703.46,12.72,198.11",0,1
,3044101,魅魔修狄斯,3044,2,200263,2,0,0,0,0,3045,65,,0,1
,3044102,精灵族剑士,3044,2,200264,3,0,0,0,0,3045,65,,0,1
,3044103,精灵族射手,3044,2,200265,4,0,0,0,0,3045,65,,0,1
,3044104,石像鬼塔比瑟,3044,2,200266,9,0,0,0,0,3045,65,,0,1
,3044105,荆棘花妖,3044,2,200267,1,0,0,0,0,0,65,,0,1
,3044106,精灵族剑士,3044,2,200264,2,0,0,0,0,3046,65,,0,1
,3044107,精灵族射手,3044,2,200265,3,0,0,0,0,3046,65,,0,1
,3044108,荆棘花妖,3044,2,200267,8,0,0,0,0,3045,65,,0,1
,3044109,蜘蛛女王艾达,3044,2,200271,4,0,0,0,0,3046,65,,0,1
,3044110,双枪毒蝎,3044,2,200268,1,0,0,0,0,3045,65,,0,1
,3044111,双枪毒蝎,3044,2,200268,5,0,0,0,0,3045,65,,0,1
,3044112,双枪毒蝎,3044,2,200268,6,0,0,0,0,3045,65,,0,1
,3044113,双枪毒蝎,3044,2,200268,7,0,0,0,0,3045,65,,0,1
,3044114,利齿魔箱,3044,2,200439,2,1,1,0,0,0,65,,0,1
,3044115,利齿魔箱,3044,2,200440,17,1,1,0,0,3045,65,,0,1
,3044201,树心城怨灵墙,3044,4,1031,0,0,0,0,0,3046,0,"39.67,12.52,51.45",0,1
,3047001,腐灼不死者,3047,2,200272,1,0,0,0,0,0,66,,0,1
,3047002,扭曲不死者,3047,2,200273,2,1,0,0,0,0,66,,0,1
,3047003,腐烂不死者,3047,2,200274,4,0,0,0,0,0,66,,0,1
,3047004,躁郁不死者,3047,2,200275,3,0,0,0,0,0,66,,0,1
,3047005,魅惑巫妖,3047,2,200276,5,0,0,0,0,0,66,,0,1
,3048001,树心城,2003,1,50030,0,1,0,0,0,0,0,"15.46,0.14,-286.54",0,1
,3048102,精灵族剑士,3048,2,200280,4,0,0,0,0,0,65,,0,1
,3048104,精灵族射手,3048,2,200281,5,0,0,0,0,0,65,,0,1
,3048107,荆棘花妖,3048,2,200283,9,0,0,0,0,0,65,,0,1
,3048113,暗幕蛛王,3048,2,200285,8,0,0,0,0,0,65,,0,1
,3048201,空气墙,3048,4,1135,0,0,0,0,0,0,0,"771,10,128",100,1
,3051001,黑暗法师,3051,2,200286,1,0,1,0,0,0,0,,0,1
,3051002,魅魔,3051,2,200287,2,0,1,0,0,0,0,,0,1
,3051003,恶魔修帝,3051,2,200288,3,0,1,0,0,0,0,,0,1
,3051004,亡魂死徒,3051,2,200289,4,0,0,0,0,0,0,,0,1
,3051005,鹿角兽,3051,2,200290,5,0,0,0,0,0,0,,0,1
,3051006,亡魂死士,3051,2,200291,6,0,0,0,0,0,0,,0,1
,3051007,巨刃鹿角兽,3051,2,200292,7,0,0,0,0,0,0,,0,1
,3051008,狂化阿噗,3051,2,200293,8,0,0,0,0,0,0,,0,1
,3051009,亡魂死徒,3051,2,200294,9,0,0,0,0,0,0,,0,1
,3051010,亡魂死士,3051,2,200295,10,0,0,0,0,0,0,,0,1
,3051011,黑骑士佩兰,3051,2,200296,11,0,0,0,0,0,0,,0,1
,3051012,鹿角兽,3051,2,200297,12,0,0,0,0,0,0,,0,1
,3051013,巨刃鹿角兽,3051,2,200298,13,0,0,0,0,0,0,,0,1
,3051014,鹿角男爵尤克,3051,2,200299,14,0,0,0,0,0,0,,0,1
,3051015,食魂鹿角兽,3051,2,200300,15,0,0,0,0,0,0,,0,1
,3051016,狮心魔骑巴兹,3051,2,200301,16,0,0,0,0,0,0,,0,1
,3051017,萨米尔,3051,2,200302,17,0,1,0,0,0,0,,0,1
,3051018,怨灵墙,3051,4,1036,0,1,0,0,0,0,0,"54.78,24.19,68.45",90,1
,3051019,黑暗法师,3051,1,20338,0,1,0,0,0,0,0,"63.84,25.6,58.91",90,1
,3051020,魅魔,3051,1,20339,0,1,0,0,0,0,0,"63.84,25.6,68.49",90,1
,3051021,恶魔修帝,3051,1,20340,0,1,0,0,0,0,0,"63.84,25.6,77.7",90,1
,3051022,萨米尔,3051,1,20341,0,1,0,0,0,0,0,"-167.2093,32.45395,68.42",90,1.8
,3051024,尸体,3051,1,20351,0,0,0,0,0,0,0,"23.09,22.8434,62.66667",0,1
,3051025,尸体,3051,1,20352,0,0,0,0,0,0,0,"-47.84,22.89789,62.75",0,1
,3051026,尸体,3051,1,20353,0,0,0,0,0,0,0,"-63.98,20.67673,13.33333",0,1
,3051027,尸体,3051,1,20354,0,0,0,0,0,0,0,"-64.83334,20.67673,105.38",0,1
,3051028,尸体,3051,1,20355,0,0,0,0,0,0,0,"-107.11,28.69792,65.58",0,1
,3051029,尸体,3051,1,20356,0,0,0,0,0,0,0,"-80.7,23.19318,75.8",0,1
,3051030,尸体,3051,1,20357,0,0,0,0,0,0,0,"-18.37,22.8434,67.5",270,1
,3051031,尸体,3051,1,20358,0,0,0,0,0,0,0,"-159.36,32.51007,65.69",270,1
,3051032,尸体,3051,1,20359,0,0,0,0,0,0,0,"-160.13,32.51007,70.41",300,1
,3051033,尸体,3051,1,20360,0,0,0,0,0,0,0,"-152.7316,32.51007,68.98653",270,1
,3051034,尸体,3051,1,20361,0,0,0,0,0,0,0,"-51.83,23.45878,68.53",270,1
,3051035,尸体,3051,1,20362,0,0,0,0,0,0,0,"-92.25,25.34599,70.08",270,1
,3051036,尸体,3051,1,20363,0,0,0,0,0,0,0,"-123.4,32.46155,67.7",250,1
,3051037,尸体,3051,1,20364,0,0,0,0,0,0,0,"-69.86,20.76006,5.05",180,1
,3051038,尸体,3051,1,20365,0,0,0,0,0,0,0,"-69.83,20.68541,123.67",0,1
,3051039,尸体,3051,1,20366,0,0,0,0,0,0,0,"-37.01,22.8434,67.57",0,1
,3051040,尸体,3051,1,20367,0,0,0,0,0,0,0,"31.8,22.73829,75.6",0,1
,3051041,尸体,3051,1,20368,0,1,0,0,0,0,0,"63.84,25.6,58.91",270,1
,3051042,尸体,3051,1,20369,0,1,0,0,0,0,0,"63.84,25.6,68.49",270,1
,3051043,尸体,3051,1,20370,0,1,0,0,0,0,0,"63.84,25.6,77.7",270,1
,3051044,篝火,3051,1,70001,0,1,0,0,0,0,0,"-164.63,32.37,68.48",0,1
,3051045,火墙,3051,4,1048,0,1,0,0,0,0,0,"18.13,22.59,90.2",0,1
,3052001,失心丧尸,3052,2,200303,9,0,0,0,0,0,59,,0,1
,3052002,机关棺材,3052,1,60125,0,0,0,0,0,0,0,"30.02,-0.37,-1.45",270,1
,3052003,机关棺材,3052,1,60129,0,0,0,0,0,0,0,"13.80,-1.59,44.85",270,1
,3052005,奖励棺材,3052,1,60126,0,0,0,0,0,0,0,"46.3,-1.82,18.42",180,1
,3052006,奖励棺材,3052,1,60126,0,0,0,0,0,0,0,"46.18,-1.75,23.88",170,1
,3052009,奖励棺材,3052,1,60126,0,0,0,0,0,0,0,"24.45,-3.83,66.64",190,1
,3052010,奖励棺材,3052,1,60126,0,0,0,0,0,0,0,"24.45,-3.83,70.73",190,1
,3052011,尸体,3052,1,60124,0,0,0,0,0,0,0,"30.21,-0.81,2.64",0,1
,3052012,尸体,3052,1,60137,0,0,0,0,0,0,0,"35.70,-2.33,22.77",0,1
,3052013,尸体,3052,1,60124,0,0,0,0,0,0,0,"42.15,-2.91,30.47",0,1
,3052014,尸体,3052,1,60124,0,0,0,0,0,0,0,"21.45,-3.91,30.8",0,1
,3052015,尸体,3052,1,60124,0,0,0,0,0,0,0,"5.65,-2.32,31.86",0,1
,3052016,尸体,3052,1,60124,0,0,0,0,0,0,0,"4.91,-2.11,45.58",0,1
,3052017,尸体,3052,1,60124,0,0,0,0,0,0,0,"20.70,-3.64,56.22",0,1
,3052018,机关,3052,4,1037,0,1,0,0,0,0,0,"12.07,-2.33,27.01",0,1
,3052019,彩蛋宝箱,3052,1,40092,0,0,0,0,0,0,0,"9.32,-2.33,22.57",0,1
,3052020,通关宝箱,3052,1,40090,0,0,0,0,0,0,0,"16.89,-3.43,75.7",0,1
,3052021,隐藏宝箱,3052,1,40091,0,0,0,0,0,0,0,"9.02,-3.65,76.04",135,1
,3052022,陷阱,3052,1,30372,0,1,0,0,0,0,0,"12.13,-2.33,28",0,1
,3052023,隐藏宝箱,3052,1,40091,0,1,0,0,0,0,0,"38.36,-2.32,21.44",135,1
,3053001,圣晶宝箱,3053,1,40093,0,0,0,0,0,0,0,"15.42,-2.21,-11.37",0,2
,3053002,烁金宝箱,3053,1,40094,0,0,0,0,0,0,0,"-0.07,1.76,15.58",160,1
,3053003,烁金宝箱,3053,1,40095,0,0,0,0,0,0,0,"-14.31,0.294,-18.88",45,1
,3053004,曜石宝箱,3053,1,40096,0,1,0,0,0,0,0,"11.52,-2.241,-2.035",139,1
,3053005,银母矿,3053,1,60130,0,0,0,0,0,0,0,"19.571,-2.266,-4.35",0,1
,3053006,银母矿,3053,1,60131,0,0,0,0,0,0,0,"-15.66,3.77,-0.15",0,1
,3053007,银母矿,3053,1,60132,0,0,0,0,0,0,0,"-14.58,3.3025,4.259",0,1
,3053008,银母矿,3053,1,60133,0,0,0,0,0,0,0,"13.87,0.077,8.76",0,1
,3053009,银母矿,3053,1,60134,0,0,0,0,0,0,0,"18.266,0.232,6.67",0,1
,3053010,银母矿,3053,1,60135,0,0,0,0,0,0,0,"26.43,-0.08,13.83",0,1
,3053011,地下矿工,3053,1,50032,0,0,0,0,0,0,0,"14.8,0.125,14.28",49,1
,3053012,地下矿工,3053,1,50033,0,0,0,0,0,0,0,"24.61,0.1076,21.65",178,1
,3053013,地下矿工,3053,1,50034,0,0,0,0,0,0,0,"-15.2,3.30,8.827",97,1
,3053014,地下矿工,3053,1,50035,0,0,0,0,0,0,0,"-5.718,1.714,-8.794",122,1
,3053015,地下矿工,3053,1,50036,0,0,0,0,0,0,0,"11.52,-2.241,-2.035",139,1
,3053016,矮巨人钢锤,3053,2,200304,15,0,0,0,0,0,0,"22.244,0.517,9.023",139,1
,3053017,银星宝箱,3053,1,50039,0,1,0,0,0,0,0,"14.8,0.125,14.28",49,1
,3053018,银星宝箱,3053,1,50039,0,1,0,0,0,0,0,"24.61,0.1076,21.65",178,1
,3053019,银星宝箱,3053,1,50039,0,1,0,0,0,0,0,"-15.2,3.30,8.827",97,1
,3053020,银星宝箱,3053,1,50039,0,1,0,0,0,0,0,"-5.718,1.714,-8.794",122,1
,3053021,银星宝箱,3053,1,50039,0,1,0,0,0,0,0,"11.52,-2.241,-2.035",139,1
,3053022,曜石宝箱,3053,1,40096,0,1,0,0,0,0,0,"14.8,0.125,14.28",49,1
,3053023,曜石宝箱,3053,1,40096,0,1,0,0,0,0,0,"24.61,0.1076,21.65",178,1
,3053024,曜石宝箱,3053,1,40096,0,1,0,0,0,0,0,"-15.2,3.30,8.827",97,1
,3053025,曜石宝箱,3053,1,40096,0,1,0,0,0,0,0,"-5.718,1.714,-8.794",122,1
,3054001,合成怪,3054,2,200305,10,0,0,0,0,0,0,,0,1
,3054002,褐尾蝎,3054,2,200306,5,0,0,0,0,0,0,,0,1
,3054003,褐尾蝎,3054,2,200307,11,0,0,0,0,0,0,,0,1
,3054004,海魔,3054,2,200308,12,0,0,0,0,0,0,,0,1
,3054005,枭鹰,3054,2,200309,13,1,0,0,0,0,0,,0,1
,3054006,枭鹰,3054,2,200310,14,1,1,0,0,0,0,,0,1
,3054007,枭鹰巢穴宝箱1,3054,1,40099,0,0,0,0,0,0,0,"737.39,11.79,142.11",90,1
,3054008,枭鹰巢穴宝箱2,3054,1,40100,0,0,0,0,0,0,0,"734.66,10.80,177.28",180,1
,3054009,枭鹰巢穴陷阱1,3054,1,30387,0,0,0,0,0,0,0,"761.73,10.86,181.86",0,1
,3054010,弗莱特,3054,1,20511,0,1,0,0,0,0,0,"745.54,12.82,203.87",180,1
,3054011,空气墙,3054,4,1039,0,0,0,0,0,0,0,"771.13,10.33,126.53",90,1
,3054012,枭鹰邦域BOSS,3054,1,20585,0,1,0,0,0,0,0,"705.59,12.71187,190.36",125,1
,3054013,宝箱怪,3054,2,200422,5,1,1,0,0,0,0,,0,1
,3054014,宝箱,3054,1,40191,0,0,0,0,0,0,0,"745.35,12.22,178.28",180,1
,3055001,铁矿,3055,1,60139,0,1,0,0,0,0,0,"-15.85,3.84,3.88",0,1
,3055002,铁矿,3055,1,60139,0,1,0,0,0,0,0,"27.18,0.12,12.11",0,1
,3055003,铁矿,3055,1,60139,0,1,0,0,0,0,0,"18.69,-1.79,-3.53",0,1
,3055004,合成怪,3055,2,200312,8,1,0,0,0,0,0,"24.6,0.468,2.271",0,1
,3055005,合成怪,3055,2,200323,6,1,0,0,0,0,0,"24.67,0.458,2.186",0,1
,3055006,海魔,3055,2,200313,7,1,0,0,0,0,0,"24.679,0.468,2.235",0,1
,3055007,海魔,3055,2,200324,1,1,0,0,0,0,0,"0.332,0.345,-11.5",0,1
,3055008,枭鹰,3055,2,200311,16,1,1,0,0,0,0,"20.29,10.69,36.54",0,1
,3055009,暗羽鹰箱,3055,1,40246,0,1,0,0,0,0,0,"0,0,0",0,1
,3055010,暗羽鹰箱,3055,1,40247,0,1,0,0,0,0,0,"0,0,0",0,1
,3061001,巨刃鹿角兽,3061,2,200161,18,0,0,0,0,0,24,,0,1
,3061002,巨刃鹿角兽,3061,2,200162,19,0,0,0,0,0,24,,0,1
,3061003,食魂鹿角兽,3061,2,200163,20,0,0,0,0,0,24,,0,1
,3061004,鹿角男爵尤克,3061,2,200164,21,0,0,0,0,0,24,,0,1
,3061005,黑骑士佩兰,3061,2,200165,22,0,0,0,0,0,24,,0,1
,3061006,亡魂死士,3061,2,200166,23,0,0,0,0,0,24,,0,1
,3061007,黑骑士佩兰,3061,2,200167,24,0,0,0,0,0,24,,0,1
,3061008,狮心魔骑巴兹,3061,2,200168,25,0,0,0,0,0,24,,0,1
,3061009,野蛮孤狼,3061,2,200169,26,0,0,0,0,0,24,,0,1
,3061010,狼爵士普洛,3061,2,200170,27,0,0,0,0,0,24,,0,1
,3061011,魔尾蝎,3061,2,200171,28,0,0,0,0,0,24,,0,1
,3061012,魔蝎王艾德,3061,2,200172,29,0,0,0,0,0,24,,0,1
,3061013,贪婪,3061,2,200173,30,1,1,0,0,0,24,,0,1
,3061020,白银宝箱,3061,1,40045,0,0,0,0,0,0,0,"-246.2,-21.17,-32.92",0,1
,3061021,白银宝箱,3061,1,40045,0,0,0,0,0,0,0,"-246.2,-21.17,-25.90",0,1
,3061022,白银宝箱,3061,1,40045,0,0,0,0,0,0,0,"-238.38,-21.17,-17.79",0,1
,3061023,白银宝箱,3061,1,40045,0,0,0,0,0,0,0,"-230.82,-21.17,-17.79",0,1
,3061024,白银宝箱,3061,1,40045,0,0,0,0,0,0,0,"-222.88,-21.17,-25.75",0,1
,3061025,黄金宝箱,3061,1,40046,0,0,0,0,0,0,0,"-303.09,-21.17,82.72",184.09,1
,3061026,霜之仪式阵,3061,1,20176,0,0,0,0,0,0,0,"-238.87,-21.17,-33.09",0,1
,3061027,焰之仪式阵,3061,1,20177,0,0,0,0,0,0,0,"-229.08,-21.17,-33.32",0,1
,3061028,暗之仪式阵,3061,1,20178,0,0,0,0,0,0,0,"-233.26,-21.17,-23.64",0,1
,3061029,魔族之心障碍左,3061,4,1020,0,0,0,0,0,0,0,"-303.43,-21.17,66.83",180,1
,3061030,怨魂柱,3061,1,60082,0,0,0,0,0,0,0,"-140.20,-21.25,-33.72",0,0.5
,3061031,封印阵前陷阱,3061,1,30208,0,0,0,0,0,0,0,"-234.10,-21.17,-38.50",0,1
,3061032,门前陷阱,3061,1,30209,0,1,0,0,0,0,0,"-303.43,-21.17,66.83",0,1
,3061033,贪婪,3061,1,20179,0,0,0,0,0,0,0,"-233.85,-21.17,-29.60",188,1
,3061034,白银宝箱,3061,1,40045,0,0,0,0,0,0,0,"-222.88,-21.17,-33.16",0,1
,3061040,篝火,3061,1,70000,0,1,0,0,0,0,0,"-233.86,-21.17,-33.46",0,1
,3061041,蝎子怪前机关门,3061,4,1087,0,0,0,0,0,0,0,"-164.14,-21,-28",0,1
,3061042,短途传送A,3061,1,40351,0,1,0,0,0,0,0,"-238.87,-21.17,-33.09",0,1
,3061043,短途传送a,3061,1,40352,0,1,0,0,0,0,0,"-302.9515,-21.17,60.6134",0,1
,3061044,短途传送B,3061,1,40353,0,1,0,0,0,0,0,"-229.08,-21.17,-33.32",0,1
,3061045,短途传送b,3061,1,40354,0,1,0,0,0,0,0,"-137,-21.17,-31",0,1
,3061046,短途传送C,3061,1,40355,0,1,0,0,0,0,0,"-233.26,-21.17,-23.64",0,1
,3061047,短途传送c,3061,1,40356,0,1,0,0,0,0,0,"-236,-12.66,90",0,1
,3067001,空气墙,3067,4,1044,0,0,0,0,0,0,0,"35.79,0.08,44.1",-42.27,1
,3067002,斯塔克毒蝎,3067,2,200321,14,1,0,0,0,0,0,,0,1
,3067003,通关宝箱,3067,1,40126,0,1,0,0,0,0,0,"44.58,0.08,37.46",137.487,2
,3067004,隐藏宝箱,3067,1,40127,0,1,0,0,0,0,0,"49.617,0.08,41.872",-147.98,1
,3067005,隐藏宝箱,3067,1,40128,0,1,0,0,0,0,0,"43.63,0.08,30.71",83.13,1
,3067006,毒蝎卵,3067,1,60172,0,1,0,0,0,0,0,"37.6,0.08,35.55",0,1
,3067007,毒蝎卵,3067,1,60173,0,1,0,0,0,0,0,"45.33,0.08,44.26",0,1
,3067008,毒蝎卵,3067,1,60174,0,1,0,0,0,0,0,"49.79,0.08,37.19",0,1
,3067009,毒蝎卵,3067,1,60175,0,1,0,0,0,0,0,"34.5,0.164,38.66",0,1
,3067010,烁金宝箱,3067,1,40152,0,1,0,0,0,0,0,"33.03,0.09,40.20",130.471,1
